subject_id,date,trial_num,condition,correct,rt
im15,2020/02/27 12:46:30,1,MI_up,NA,NA
im15,2020/02/27 12:46:30,2,DO_up,False,0.9833333333333333
im15,2020/02/27 12:46:30,3,SOL_up,True,0.85
im15,2020/02/27 12:46:30,4,MI_up,False,1.3833333333333333
im15,2020/02/27 12:46:30,5,DO_up,False,1.25
im15,2020/02/27 12:46:30,6,SOL_down,True,1.95
im15,2020/02/27 12:46:30,7,DO_down,True,0.7166666666666667
im15,2020/02/27 12:46:30,8,MI_up,True,1.6333333333333333
im15,2020/02/27 12:46:30,9,SOL_up,True,0.5666666666666667
im15,2020/02/27 12:46:30,10,SOL_down,True,0.43333333333333335
im15,2020/02/27 12:46:30,11,DO_down,True,0.95
im15,2020/02/27 12:46:30,12,MI_down,True,1.0833333333333333
im15,2020/02/27 12:46:30,13,SOL_up,True,0.48333333333333334
im15,2020/02/27 12:46:30,14,DO_down,True,0.43333333333333335
im15,2020/02/27 12:46:30,15,SOL_up,True,0.7
im15,2020/02/27 12:46:30,16,SOL_down,True,0.5833333333333334
im15,2020/02/27 12:46:30,17,DO_up,True,1.35
im15,2020/02/27 12:46:30,18,SOL_down,True,2.1
im15,2020/02/27 12:46:30,19,MI_up,False,2.1
im15,2020/02/27 12:46:30,20,DO_down,True,0.7333333333333333
im15,2020/02/27 12:46:30,21,SOL_down,False,2.1666666666666665
im15,2020/02/27 12:46:30,22,DO_up,False,1.65
im15,2020/02/27 12:46:30,23,MI_down,True,0.75
im15,2020/02/27 12:46:30,24,SOL_down,True,1.55
im15,2020/02/27 12:46:30,25,DO_up,False,1.15
im15,2020/02/27 12:46:30,26,DO_down,True,1.5
im15,2020/02/27 12:46:30,27,SOL_up,True,0.7833333333333333
im15,2020/02/27 12:46:30,28,DO_up,True,0.9333333333333333
im15,2020/02/27 12:46:30,29,SOL_up,True,1.0
im15,2020/02/27 12:46:30,30,MI_down,True,0.5166666666666667
im15,2020/02/27 12:46:30,31,MI_up,False,1.1166666666666667
im15,2020/02/27 12:46:30,32,DO_down,True,0.45
im15,2020/02/27 12:46:30,33,MI_down,False,1.95
im15,2020/02/27 12:46:30,34,MI_up,True,1.5666666666666667
im15,2020/02/27 12:46:30,35,DO_up,True,0.9333333333333333
im15,2020/02/27 12:46:30,36,SOL_down,False,2.3
im15,2020/02/27 12:46:30,37,MI_up,True,2.3
im15,2020/02/27 12:46:30,38,MI_down,True,0.95
im15,2020/02/27 12:46:30,39,SOL_down,True,1.95
im15,2020/02/27 12:46:30,40,DO_down,True,0.9166666666666666
im15,2020/02/27 12:46:30,41,SOL_up,True,0.6
im15,2020/02/27 12:46:30,42,MI_down,True,0.8833333333333333
im15,2020/02/27 12:46:30,43,SOL_up,True,0.4666666666666667
im15,2020/02/27 12:46:30,44,MI_down,True,0.7166666666666667
im15,2020/02/27 12:46:30,45,DO_down,True,0.6833333333333333
im15,2020/02/27 12:46:30,46,MI_down,True,1.4
im15,2020/02/27 12:46:30,47,MI_up,True,1.0333333333333334
im15,2020/02/27 12:46:30,48,DO_up,True,1.2666666666666666
