subject_id,date,trial_num,condition,correct,rt
mo03,2019/12/30 11:11:57,1,SOL_down,True,0.5833333333333334
mo03,2019/12/30 11:11:57,2,MI_down,True,0.7333333333333333
mo03,2019/12/30 11:11:57,3,DO_down,True,0.5
mo03,2019/12/30 11:11:57,4,DO_up,False,0.9
mo03,2019/12/30 11:11:57,5,MI_up,True,1.0833333333333333
mo03,2019/12/30 11:11:57,6,DO_down,True,0.6
mo03,2019/12/30 11:11:57,7,DO_up,True,1.0166666666666666
mo03,2019/12/30 11:11:57,8,DO_down,True,0.5833333333333334
mo03,2019/12/30 11:11:57,9,SOL_down,False,0.9
mo03,2019/12/30 11:11:57,10,MI_up,True,0.65
mo03,2019/12/30 11:11:57,11,SOL_down,False,0.7333333333333333
mo03,2019/12/30 11:11:57,12,SOL_up,True,0.6
mo03,2019/12/30 11:11:57,13,DO_down,True,0.7666666666666667
mo03,2019/12/30 11:11:57,14,DO_up,False,0.6333333333333333
mo03,2019/12/30 11:11:57,15,MI_up,True,0.7666666666666667
mo03,2019/12/30 11:11:57,16,DO_up,False,0.2833333333333333
mo03,2019/12/30 11:11:57,17,SOL_down,False,0.7333333333333333
mo03,2019/12/30 11:11:57,18,MI_down,True,0.5833333333333334
mo03,2019/12/30 11:11:57,19,DO_up,False,0.9833333333333333
mo03,2019/12/30 11:11:57,20,SOL_down,False,1.2666666666666666
mo03,2019/12/30 11:11:57,21,DO_up,False,0.8333333333333334
mo03,2019/12/30 11:11:57,22,SOL_up,True,0.65
mo03,2019/12/30 11:11:57,23,SOL_down,True,0.6833333333333333
mo03,2019/12/30 11:11:57,24,DO_down,True,0.55
mo03,2019/12/30 11:11:57,25,MI_down,True,0.8333333333333334
mo03,2019/12/30 11:11:57,26,SOL_up,True,0.6333333333333333
mo03,2019/12/30 11:11:57,27,DO_down,True,0.4
mo03,2019/12/30 11:11:57,28,DO_up,False,0.85
mo03,2019/12/30 11:11:57,29,MI_up,True,0.8833333333333333
mo03,2019/12/30 11:11:57,30,MI_down,True,0.6666666666666666
mo03,2019/12/30 11:11:57,31,SOL_up,True,0.5666666666666667
mo03,2019/12/30 11:11:57,32,SOL_down,False,0.8
mo03,2019/12/30 11:11:57,33,SOL_up,True,0.6166666666666667
mo03,2019/12/30 11:11:57,34,DO_down,True,0.38333333333333336
mo03,2019/12/30 11:11:57,35,MI_up,True,0.6166666666666667
mo03,2019/12/30 11:11:57,36,SOL_up,True,0.55
mo03,2019/12/30 11:11:57,37,MI_up,True,0.9
mo03,2019/12/30 11:11:57,38,SOL_up,True,0.7
mo03,2019/12/30 11:11:57,39,MI_up,False,0.3333333333333333
mo03,2019/12/30 11:11:57,40,MI_down,True,0.38333333333333336
mo03,2019/12/30 11:11:57,41,SOL_down,True,0.8
mo03,2019/12/30 11:11:57,42,DO_down,True,0.4166666666666667
mo03,2019/12/30 11:11:57,43,MI_down,True,0.4666666666666667
mo03,2019/12/30 11:11:57,44,SOL_up,True,0.31666666666666665
mo03,2019/12/30 11:11:57,45,MI_up,False,0.7833333333333333
mo03,2019/12/30 11:11:57,46,MI_down,True,0.55
mo03,2019/12/30 11:11:57,47,DO_up,False,0.5
mo03,2019/12/30 11:11:57,48,MI_down,True,0.6
