subject_id,date,trial_num,condition,correct,rt
am20,2020/02/27 19:42:16,1,MI_down,True,0.6666666666666666
am20,2020/02/27 19:42:16,2,DO_up,True,1.3833333333333333
am20,2020/02/27 19:42:16,3,DO_down,True,1.0666666666666667
am20,2020/02/27 19:42:16,4,SOL_up,True,1.2333333333333334
am20,2020/02/27 19:42:16,5,DO_up,True,1.15
am20,2020/02/27 19:42:16,6,MI_down,True,1.7333333333333334
am20,2020/02/27 19:42:16,7,MI_up,True,1.4
am20,2020/02/27 19:42:16,8,DO_down,True,0.9333333333333333
am20,2020/02/27 19:42:16,9,SOL_up,True,0.75
am20,2020/02/27 19:42:16,10,DO_down,True,0.95
am20,2020/02/27 19:42:16,11,DO_up,True,1.0333333333333334
am20,2020/02/27 19:42:16,12,MI_up,True,1.1833333333333333
am20,2020/02/27 19:42:16,13,SOL_down,True,0.7333333333333333
am20,2020/02/27 19:42:16,14,SOL_up,True,0.9833333333333333
am20,2020/02/27 19:42:16,15,DO_up,True,1.55
am20,2020/02/27 19:42:16,16,MI_down,True,1.3833333333333333
am20,2020/02/27 19:42:16,17,SOL_up,True,1.4666666666666666
am20,2020/02/27 19:42:16,18,MI_up,True,1.3333333333333333
am20,2020/02/27 19:42:16,19,SOL_up,True,0.8
am20,2020/02/27 19:42:16,20,SOL_down,True,0.6833333333333333
am20,2020/02/27 19:42:16,21,MI_down,True,1.0166666666666666
am20,2020/02/27 19:42:16,22,SOL_down,True,0.5333333333333333
am20,2020/02/27 19:42:16,23,SOL_up,True,0.6333333333333333
am20,2020/02/27 19:42:16,24,MI_up,True,1.1666666666666667
am20,2020/02/27 19:42:16,25,DO_up,True,1.1833333333333333
am20,2020/02/27 19:42:16,26,MI_up,True,0.8666666666666667
am20,2020/02/27 19:42:16,27,DO_down,True,0.9166666666666666
am20,2020/02/27 19:42:16,28,SOL_down,True,0.8666666666666667
am20,2020/02/27 19:42:16,29,MI_down,True,1.1
am20,2020/02/27 19:42:16,30,SOL_down,True,0.75
am20,2020/02/27 19:42:16,31,SOL_up,True,0.9
am20,2020/02/27 19:42:16,32,MI_down,True,0.43333333333333335
am20,2020/02/27 19:42:16,33,SOL_down,True,0.7833333333333333
am20,2020/02/27 19:42:16,34,MI_up,True,1.15
am20,2020/02/27 19:42:16,35,SOL_down,True,0.6
am20,2020/02/27 19:42:16,36,DO_up,True,0.9166666666666666
am20,2020/02/27 19:42:16,37,DO_down,True,0.8333333333333334
am20,2020/02/27 19:42:16,38,MI_up,True,0.6833333333333333
am20,2020/02/27 19:42:16,39,DO_up,True,1.2
am20,2020/02/27 19:42:16,40,MI_down,True,1.1833333333333333
am20,2020/02/27 19:42:16,41,DO_up,True,0.8333333333333334
am20,2020/02/27 19:42:16,42,MI_up,True,1.0
am20,2020/02/27 19:42:16,43,DO_down,True,0.6833333333333333
am20,2020/02/27 19:42:16,44,MI_down,True,0.9666666666666667
am20,2020/02/27 19:42:16,45,DO_down,True,0.6166666666666667
am20,2020/02/27 19:42:16,46,SOL_up,True,0.9833333333333333
am20,2020/02/27 19:42:16,47,DO_down,True,0.4666666666666667
am20,2020/02/27 19:42:16,48,SOL_down,True,0.8166666666666667
