subject_id,date,trial_num,condition,correct,rt
ie11,2020/02/07 17:19:04,1,MI_down,True,0.5166666666666667
ie11,2020/02/07 17:19:04,2,DO_down,True,0.9
ie11,2020/02/07 17:19:04,3,MI_down,True,1.0
ie11,2020/02/07 17:19:04,4,SOL_down,True,1.0333333333333334
ie11,2020/02/07 17:19:04,5,DO_down,True,1.0333333333333334
ie11,2020/02/07 17:19:04,6,MI_up,True,0.8
ie11,2020/02/07 17:19:04,7,DO_up,True,0.7166666666666667
ie11,2020/02/07 17:19:04,8,SOL_up,True,0.45
ie11,2020/02/07 17:19:04,9,DO_up,True,0.4
ie11,2020/02/07 17:19:04,10,SOL_up,True,0.4
ie11,2020/02/07 17:19:04,11,SOL_down,True,0.45
ie11,2020/02/07 17:19:04,12,SOL_up,True,0.4166666666666667
ie11,2020/02/07 17:19:04,13,MI_down,True,0.55
ie11,2020/02/07 17:19:04,14,DO_up,True,0.36666666666666664
ie11,2020/02/07 17:19:04,15,SOL_down,True,0.4666666666666667
ie11,2020/02/07 17:19:04,16,MI_down,True,0.4166666666666667
ie11,2020/02/07 17:19:04,17,DO_down,True,0.43333333333333335
ie11,2020/02/07 17:19:04,18,MI_down,True,0.4666666666666667
ie11,2020/02/07 17:19:04,19,SOL_down,True,0.5166666666666667
ie11,2020/02/07 17:19:04,20,MI_up,True,0.38333333333333336
ie11,2020/02/07 17:19:04,21,DO_down,True,0.43333333333333335
ie11,2020/02/07 17:19:04,22,SOL_up,True,0.36666666666666664
ie11,2020/02/07 17:19:04,23,SOL_down,True,0.36666666666666664
ie11,2020/02/07 17:19:04,24,DO_up,True,0.36666666666666664
ie11,2020/02/07 17:19:04,25,MI_down,True,0.3
ie11,2020/02/07 17:19:04,26,DO_down,True,0.35
ie11,2020/02/07 17:19:04,27,MI_up,True,0.35
ie11,2020/02/07 17:19:04,28,SOL_down,True,0.5666666666666667
ie11,2020/02/07 17:19:04,29,DO_down,True,0.38333333333333336
ie11,2020/02/07 17:19:04,30,SOL_down,True,0.65
ie11,2020/02/07 17:19:04,31,SOL_up,True,0.38333333333333336
ie11,2020/02/07 17:19:04,32,MI_up,True,0.45
ie11,2020/02/07 17:19:04,33,DO_up,True,0.4166666666666667
ie11,2020/02/07 17:19:04,34,SOL_down,True,0.5166666666666667
ie11,2020/02/07 17:19:04,35,MI_down,True,0.45
ie11,2020/02/07 17:19:04,36,MI_up,True,0.4666666666666667
ie11,2020/02/07 17:19:04,37,SOL_up,True,0.4166666666666667
ie11,2020/02/07 17:19:04,38,MI_up,True,0.2833333333333333
ie11,2020/02/07 17:19:04,39,DO_down,True,0.3333333333333333
ie11,2020/02/07 17:19:04,40,DO_up,True,0.3
ie11,2020/02/07 17:19:04,41,MI_up,True,0.4166666666666667
ie11,2020/02/07 17:19:04,42,DO_down,True,0.3333333333333333
ie11,2020/02/07 17:19:04,43,MI_down,True,0.4
ie11,2020/02/07 17:19:04,44,DO_up,True,0.38333333333333336
ie11,2020/02/07 17:19:04,45,SOL_up,True,0.3
ie11,2020/02/07 17:19:04,46,MI_up,True,0.5666666666666667
ie11,2020/02/07 17:19:04,47,SOL_up,True,0.4166666666666667
ie11,2020/02/07 17:19:04,48,DO_up,True,0.4
