subject_id,date,trial_num,condition,correct,rt
mo09,2020/01/03 18:18:56,1,MI_down,True,0.6666666666666666
mo09,2020/01/03 18:18:56,2,MI_up,True,0.75
mo09,2020/01/03 18:18:56,3,SOL_down,True,1.2
mo09,2020/01/03 18:18:56,4,SOL_up,True,0.7166666666666667
mo09,2020/01/03 18:18:56,5,DO_up,True,0.9
mo09,2020/01/03 18:18:56,6,MI_up,True,1.1666666666666667
mo09,2020/01/03 18:18:56,7,DO_up,True,0.9833333333333333
mo09,2020/01/03 18:18:56,8,DO_down,True,0.7333333333333333
mo09,2020/01/03 18:18:56,9,MI_up,True,0.9666666666666667
mo09,2020/01/03 18:18:56,10,DO_up,True,0.7333333333333333
mo09,2020/01/03 18:18:56,11,SOL_down,True,0.7166666666666667
mo09,2020/01/03 18:18:56,12,MI_up,True,0.9833333333333333
mo09,2020/01/03 18:18:56,13,MI_down,True,0.9333333333333333
mo09,2020/01/03 18:18:56,14,DO_down,True,0.7333333333333333
mo09,2020/01/03 18:18:56,15,DO_up,True,0.7166666666666667
mo09,2020/01/03 18:18:56,16,MI_down,True,0.7833333333333333
mo09,2020/01/03 18:18:56,17,SOL_down,True,0.5833333333333334
mo09,2020/01/03 18:18:56,18,MI_up,True,1.3166666666666667
mo09,2020/01/03 18:18:56,19,DO_up,True,1.6166666666666667
mo09,2020/01/03 18:18:56,20,DO_down,True,1.0166666666666666
mo09,2020/01/03 18:18:56,21,SOL_up,True,0.7166666666666667
mo09,2020/01/03 18:18:56,22,MI_up,True,0.55
mo09,2020/01/03 18:18:56,23,DO_down,True,0.8333333333333334
mo09,2020/01/03 18:18:56,24,SOL_down,True,1.0166666666666666
mo09,2020/01/03 18:18:56,25,SOL_up,True,0.6
mo09,2020/01/03 18:18:56,26,MI_down,True,1.1
mo09,2020/01/03 18:18:56,27,DO_down,True,0.7833333333333333
mo09,2020/01/03 18:18:56,28,SOL_up,True,0.6333333333333333
mo09,2020/01/03 18:18:56,29,DO_down,True,0.8333333333333334
mo09,2020/01/03 18:18:56,30,SOL_down,True,0.5666666666666667
mo09,2020/01/03 18:18:56,31,SOL_up,True,0.6333333333333333
mo09,2020/01/03 18:18:56,32,MI_down,True,0.6666666666666666
mo09,2020/01/03 18:18:56,33,DO_up,True,1.1333333333333333
mo09,2020/01/03 18:18:56,34,SOL_down,True,0.6333333333333333
mo09,2020/01/03 18:18:56,35,MI_down,True,0.48333333333333334
mo09,2020/01/03 18:18:56,36,SOL_up,True,0.5333333333333333
mo09,2020/01/03 18:18:56,37,DO_down,True,0.6333333333333333
mo09,2020/01/03 18:18:56,38,MI_down,True,0.8
mo09,2020/01/03 18:18:56,39,DO_down,True,0.6166666666666667
mo09,2020/01/03 18:18:56,40,SOL_up,True,0.5333333333333333
mo09,2020/01/03 18:18:56,41,MI_up,True,1.0166666666666666
mo09,2020/01/03 18:18:56,42,SOL_down,True,0.7
mo09,2020/01/03 18:18:56,43,MI_up,True,1.3666666666666667
mo09,2020/01/03 18:18:56,44,MI_down,True,0.7666666666666667
mo09,2020/01/03 18:18:56,45,SOL_up,True,0.7166666666666667
mo09,2020/01/03 18:18:56,46,DO_up,True,0.8833333333333333
mo09,2020/01/03 18:18:56,47,SOL_down,True,1.1
mo09,2020/01/03 18:18:56,48,DO_up,True,0.5833333333333334
