subject_id,date,trial_num,condition,correct,rt
am02,2020/02/08 17:54:07,1,MI_up,False,0.6333333333333333
am02,2020/02/08 17:54:07,2,SOL_up,True,1.0666666666666667
am02,2020/02/08 17:54:07,3,MI_down,True,0.6666666666666666
am02,2020/02/08 17:54:07,4,SOL_down,True,1.0833333333333333
am02,2020/02/08 17:54:07,5,MI_down,True,1.4166666666666667
am02,2020/02/08 17:54:07,6,SOL_up,True,1.4166666666666667
am02,2020/02/08 17:54:07,7,MI_up,False,1.6166666666666667
am02,2020/02/08 17:54:07,8,SOL_down,True,0.9666666666666667
am02,2020/02/08 17:54:07,9,SOL_up,True,0.7666666666666667
am02,2020/02/08 17:54:07,10,SOL_down,True,1.25
am02,2020/02/08 17:54:07,11,MI_up,False,1.55
am02,2020/02/08 17:54:07,12,MI_down,True,0.9833333333333333
am02,2020/02/08 17:54:07,13,SOL_down,True,2.15
am02,2020/02/08 17:54:07,14,DO_up,True,2.4166666666666665
am02,2020/02/08 17:54:07,15,DO_down,True,1.1166666666666667
am02,2020/02/08 17:54:07,16,DO_up,True,1.3
am02,2020/02/08 17:54:07,17,MI_up,True,2.3833333333333333
am02,2020/02/08 17:54:07,18,SOL_down,False,2.2333333333333334
am02,2020/02/08 17:54:07,19,SOL_up,True,1.3833333333333333
am02,2020/02/08 17:54:07,20,DO_up,True,1.2666666666666666
am02,2020/02/08 17:54:07,21,DO_down,True,1.0
am02,2020/02/08 17:54:07,22,MI_down,False,2.183333333333333
am02,2020/02/08 17:54:07,23,SOL_down,True,1.6333333333333333
am02,2020/02/08 17:54:07,24,MI_up,False,1.8
am02,2020/02/08 17:54:07,25,DO_down,True,1.0166666666666666
am02,2020/02/08 17:54:07,26,SOL_up,True,1.2833333333333334
am02,2020/02/08 17:54:07,27,DO_down,True,1.05
am02,2020/02/08 17:54:07,28,MI_up,True,1.7166666666666666
am02,2020/02/08 17:54:07,29,DO_down,True,0.95
am02,2020/02/08 17:54:07,30,SOL_up,True,1.8
am02,2020/02/08 17:54:07,31,MI_down,NA,NA
am02,2020/02/08 17:54:07,32,DO_up,True,1.7333333333333334
am02,2020/02/08 17:54:07,33,DO_down,True,0.8
am02,2020/02/08 17:54:07,34,MI_up,True,0.9666666666666667
am02,2020/02/08 17:54:07,35,DO_up,True,1.15
am02,2020/02/08 17:54:07,36,MI_down,False,1.8833333333333333
am02,2020/02/08 17:54:07,37,DO_up,False,0.85
am02,2020/02/08 17:54:07,38,SOL_down,True,1.9333333333333333
am02,2020/02/08 17:54:07,39,SOL_up,True,1.15
am02,2020/02/08 17:54:07,40,DO_down,True,0.8166666666666667
am02,2020/02/08 17:54:07,41,SOL_up,True,1.0
am02,2020/02/08 17:54:07,42,DO_down,True,0.8666666666666667
am02,2020/02/08 17:54:07,43,MI_down,False,0.9666666666666667
am02,2020/02/08 17:54:07,44,SOL_down,False,0.95
am02,2020/02/08 17:54:07,45,MI_up,True,1.5333333333333334
am02,2020/02/08 17:54:07,46,DO_up,True,0.7666666666666667
am02,2020/02/08 17:54:07,47,MI_down,False,1.5333333333333334
am02,2020/02/08 17:54:07,48,DO_up,True,0.7166666666666667
