subject_id,date,trial_num,condition,correct,rt
ae13,2020/01/29 12:59:43,1,DO_up,False,1.1666666666666667
ae13,2020/01/29 12:59:43,2,MI_down,True,1.15
ae13,2020/01/29 12:59:43,3,MI_up,True,1.3833333333333333
ae13,2020/01/29 12:59:43,4,MI_down,True,0.8666666666666667
ae13,2020/01/29 12:59:43,5,DO_down,True,0.9166666666666666
ae13,2020/01/29 12:59:43,6,SOL_down,False,1.0666666666666667
ae13,2020/01/29 12:59:43,7,SOL_up,True,1.3
ae13,2020/01/29 12:59:43,8,MI_up,False,1.2833333333333334
ae13,2020/01/29 12:59:43,9,SOL_down,True,1.0
ae13,2020/01/29 12:59:43,10,DO_up,False,1.4166666666666667
ae13,2020/01/29 12:59:43,11,SOL_up,True,1.0833333333333333
ae13,2020/01/29 12:59:43,12,MI_up,False,1.4833333333333334
ae13,2020/01/29 12:59:43,13,DO_down,True,1.1166666666666667
ae13,2020/01/29 12:59:43,14,SOL_down,False,1.15
ae13,2020/01/29 12:59:43,15,DO_down,True,1.2166666666666666
ae13,2020/01/29 12:59:43,16,DO_up,False,1.6166666666666667
ae13,2020/01/29 12:59:43,17,SOL_down,True,1.0666666666666667
ae13,2020/01/29 12:59:43,18,MI_up,False,1.6
ae13,2020/01/29 12:59:43,19,DO_up,False,1.3666666666666667
ae13,2020/01/29 12:59:43,20,SOL_down,True,1.8333333333333333
ae13,2020/01/29 12:59:43,21,MI_down,True,1.85
ae13,2020/01/29 12:59:43,22,SOL_up,True,0.9
ae13,2020/01/29 12:59:43,23,DO_up,False,1.2
ae13,2020/01/29 12:59:43,24,DO_down,True,1.05
ae13,2020/01/29 12:59:43,25,SOL_up,True,1.0
ae13,2020/01/29 12:59:43,26,MI_down,True,0.9833333333333333
ae13,2020/01/29 12:59:43,27,MI_up,False,1.4166666666666667
ae13,2020/01/29 12:59:43,28,SOL_down,True,1.2333333333333334
ae13,2020/01/29 12:59:43,29,SOL_up,True,0.8333333333333334
ae13,2020/01/29 12:59:43,30,MI_down,True,0.8
ae13,2020/01/29 12:59:43,31,DO_up,False,1.2333333333333334
ae13,2020/01/29 12:59:43,32,SOL_up,False,2.0833333333333335
ae13,2020/01/29 12:59:43,33,DO_down,True,0.7666666666666667
ae13,2020/01/29 12:59:43,34,SOL_down,True,1.7333333333333334
ae13,2020/01/29 12:59:43,35,DO_down,True,0.9333333333333333
ae13,2020/01/29 12:59:43,36,MI_up,True,1.2166666666666666
ae13,2020/01/29 12:59:43,37,MI_down,True,0.8
ae13,2020/01/29 12:59:43,38,MI_up,True,1.1166666666666667
ae13,2020/01/29 12:59:43,39,MI_down,True,0.7666666666666667
ae13,2020/01/29 12:59:43,40,SOL_up,True,0.8
ae13,2020/01/29 12:59:43,41,DO_up,False,1.1833333333333333
ae13,2020/01/29 12:59:43,42,DO_down,True,1.0
ae13,2020/01/29 12:59:43,43,SOL_down,True,0.9833333333333333
ae13,2020/01/29 12:59:43,44,MI_up,False,2.033333333333333
ae13,2020/01/29 12:59:43,45,SOL_up,True,1.2
ae13,2020/01/29 12:59:43,46,MI_down,True,1.25
ae13,2020/01/29 12:59:43,47,DO_up,False,1.7
ae13,2020/01/29 12:59:43,48,DO_down,True,0.8833333333333333
