subject_id,date,trial_num,condition,correct,rt
ae26,2020/07/15 11:57:33,1,MI_down,True,0.4
ae26,2020/07/15 11:57:33,2,MI_up,True,0.6833333333333333
ae26,2020/07/15 11:57:33,3,SOL_up,True,0.38333333333333336
ae26,2020/07/15 11:57:33,4,MI_down,True,0.4
ae26,2020/07/15 11:57:33,5,MI_up,True,0.75
ae26,2020/07/15 11:57:33,6,SOL_down,True,0.38333333333333336
ae26,2020/07/15 11:57:33,7,MI_up,True,0.85
ae26,2020/07/15 11:57:33,8,DO_down,True,0.48333333333333334
ae26,2020/07/15 11:57:33,9,MI_up,True,0.38333333333333336
ae26,2020/07/15 11:57:33,10,MI_down,True,0.45
ae26,2020/07/15 11:57:33,11,DO_down,True,0.35
ae26,2020/07/15 11:57:33,12,MI_down,True,1.25
ae26,2020/07/15 11:57:33,13,DO_up,True,0.7833333333333333
ae26,2020/07/15 11:57:33,14,MI_up,True,0.7833333333333333
ae26,2020/07/15 11:57:33,15,SOL_up,True,0.65
ae26,2020/07/15 11:57:33,16,MI_down,True,0.75
ae26,2020/07/15 11:57:33,17,MI_up,True,0.5833333333333334
ae26,2020/07/15 11:57:33,18,SOL_down,True,0.43333333333333335
ae26,2020/07/15 11:57:33,19,SOL_up,True,0.7833333333333333
ae26,2020/07/15 11:57:33,20,DO_up,True,0.9666666666666667
ae26,2020/07/15 11:57:33,21,SOL_up,True,0.7333333333333333
ae26,2020/07/15 11:57:33,22,SOL_down,True,0.3
ae26,2020/07/15 11:57:33,23,DO_down,True,0.6166666666666667
ae26,2020/07/15 11:57:33,24,MI_up,True,0.7333333333333333
ae26,2020/07/15 11:57:33,25,SOL_down,True,0.6166666666666667
ae26,2020/07/15 11:57:33,26,DO_up,True,0.8166666666666667
ae26,2020/07/15 11:57:33,27,DO_down,True,0.4166666666666667
ae26,2020/07/15 11:57:33,28,SOL_down,True,0.75
ae26,2020/07/15 11:57:33,29,SOL_up,True,0.36666666666666664
ae26,2020/07/15 11:57:33,30,DO_up,True,0.75
ae26,2020/07/15 11:57:33,31,DO_down,True,0.3333333333333333
ae26,2020/07/15 11:57:33,32,SOL_down,True,0.65
ae26,2020/07/15 11:57:33,33,DO_up,True,0.5666666666666667
ae26,2020/07/15 11:57:33,34,MI_up,True,0.85
ae26,2020/07/15 11:57:33,35,DO_up,True,0.8166666666666667
ae26,2020/07/15 11:57:33,36,SOL_down,True,0.43333333333333335
ae26,2020/07/15 11:57:33,37,DO_up,True,0.36666666666666664
ae26,2020/07/15 11:57:33,38,MI_down,True,0.5666666666666667
ae26,2020/07/15 11:57:33,39,SOL_up,True,0.5
ae26,2020/07/15 11:57:33,40,SOL_down,True,0.2833333333333333
ae26,2020/07/15 11:57:33,41,MI_down,True,0.7333333333333333
ae26,2020/07/15 11:57:33,42,DO_down,True,0.8833333333333333
ae26,2020/07/15 11:57:33,43,DO_up,True,0.48333333333333334
ae26,2020/07/15 11:57:33,44,DO_down,True,0.48333333333333334
ae26,2020/07/15 11:57:33,45,MI_down,True,0.7
ae26,2020/07/15 11:57:33,46,SOL_up,True,0.5
ae26,2020/07/15 11:57:33,47,DO_down,True,0.35
ae26,2020/07/15 11:57:33,48,SOL_up,True,0.31666666666666665
