subject_id,date,trial_num,condition,correct,rt
ie18,2020/03/12 15:13:51,1,MI_down,True,0.43333333333333335
ie18,2020/03/12 15:13:51,2,DO_down,True,0.48333333333333334
ie18,2020/03/12 15:13:51,3,SOL_up,True,0.6166666666666667
ie18,2020/03/12 15:13:51,4,DO_up,True,0.6833333333333333
ie18,2020/03/12 15:13:51,5,MI_down,True,0.5166666666666667
ie18,2020/03/12 15:13:51,6,MI_up,True,0.4666666666666667
ie18,2020/03/12 15:13:51,7,DO_down,True,0.4
ie18,2020/03/12 15:13:51,8,MI_up,True,0.55
ie18,2020/03/12 15:13:51,9,DO_down,True,0.35
ie18,2020/03/12 15:13:51,10,MI_up,True,0.43333333333333335
ie18,2020/03/12 15:13:51,11,SOL_down,True,0.31666666666666665
ie18,2020/03/12 15:13:51,12,DO_up,True,0.5
ie18,2020/03/12 15:13:51,13,DO_down,True,0.48333333333333334
ie18,2020/03/12 15:13:51,14,MI_up,True,0.8166666666666667
ie18,2020/03/12 15:13:51,15,SOL_up,True,0.6166666666666667
ie18,2020/03/12 15:13:51,16,DO_up,True,0.5333333333333333
ie18,2020/03/12 15:13:51,17,SOL_up,True,0.38333333333333336
ie18,2020/03/12 15:13:51,18,SOL_down,True,0.45
ie18,2020/03/12 15:13:51,19,SOL_up,True,0.8
ie18,2020/03/12 15:13:51,20,DO_up,True,0.8333333333333334
ie18,2020/03/12 15:13:51,21,MI_up,True,0.5166666666666667
ie18,2020/03/12 15:13:51,22,SOL_down,True,0.85
ie18,2020/03/12 15:13:51,23,DO_up,True,0.65
ie18,2020/03/12 15:13:51,24,DO_down,True,0.45
ie18,2020/03/12 15:13:51,25,MI_down,True,0.5166666666666667
ie18,2020/03/12 15:13:51,26,DO_up,True,0.4666666666666667
ie18,2020/03/12 15:13:51,27,SOL_up,True,1.0333333333333334
ie18,2020/03/12 15:13:51,28,DO_up,True,0.9166666666666666
ie18,2020/03/12 15:13:51,29,SOL_down,True,0.6
ie18,2020/03/12 15:13:51,30,DO_down,True,0.6833333333333333
ie18,2020/03/12 15:13:51,31,MI_down,True,0.5166666666666667
ie18,2020/03/12 15:13:51,32,SOL_up,True,1.05
ie18,2020/03/12 15:13:51,33,SOL_down,True,0.4666666666666667
ie18,2020/03/12 15:13:51,34,SOL_up,True,0.8166666666666667
ie18,2020/03/12 15:13:51,35,MI_up,True,0.55
ie18,2020/03/12 15:13:51,36,DO_up,True,0.7166666666666667
ie18,2020/03/12 15:13:51,37,SOL_down,True,0.4166666666666667
ie18,2020/03/12 15:13:51,38,DO_down,True,0.6
ie18,2020/03/12 15:13:51,39,MI_down,True,0.55
ie18,2020/03/12 15:13:51,40,SOL_down,True,0.8166666666666667
ie18,2020/03/12 15:13:51,41,MI_down,True,0.9
ie18,2020/03/12 15:13:51,42,MI_up,True,1.0166666666666666
ie18,2020/03/12 15:13:51,43,MI_down,True,0.6166666666666667
ie18,2020/03/12 15:13:51,44,DO_down,True,1.0333333333333334
ie18,2020/03/12 15:13:51,45,MI_down,True,1.2
ie18,2020/03/12 15:13:51,46,SOL_up,True,0.5166666666666667
ie18,2020/03/12 15:13:51,47,SOL_down,True,0.48333333333333334
ie18,2020/03/12 15:13:51,48,MI_up,True,0.5333333333333333
