subject_id,date,trial_num,condition,correct,rt
ae09,2020/01/25 17:03:40,1,MI_down,True,0.45
ae09,2020/01/25 17:03:40,2,MI_up,False,0.08333333333333333
ae09,2020/01/25 17:03:40,3,SOL_down,True,1.1333333333333333
ae09,2020/01/25 17:03:40,4,SOL_up,True,0.4166666666666667
ae09,2020/01/25 17:03:40,5,DO_down,True,0.11666666666666667
ae09,2020/01/25 17:03:40,6,DO_up,False,0.36666666666666664
ae09,2020/01/25 17:03:40,7,MI_up,False,1.0333333333333334
ae09,2020/01/25 17:03:40,8,MI_down,True,0.8166666666666667
ae09,2020/01/25 17:03:40,9,SOL_up,True,0.1
ae09,2020/01/25 17:03:40,10,DO_down,True,0.11666666666666667
ae09,2020/01/25 17:03:40,11,DO_up,False,0.6
ae09,2020/01/25 17:03:40,12,SOL_down,False,0.21666666666666667
ae09,2020/01/25 17:03:40,13,DO_up,False,0.65
ae09,2020/01/25 17:03:40,14,SOL_up,True,0.5833333333333334
ae09,2020/01/25 17:03:40,15,SOL_down,True,0.8833333333333333
ae09,2020/01/25 17:03:40,16,DO_down,True,0.48333333333333334
ae09,2020/01/25 17:03:40,17,SOL_up,True,0.31666666666666665
ae09,2020/01/25 17:03:40,18,MI_up,False,0.75
ae09,2020/01/25 17:03:40,19,DO_up,False,0.5
ae09,2020/01/25 17:03:40,20,SOL_down,True,0.9333333333333333
ae09,2020/01/25 17:03:40,21,MI_down,True,0.9
ae09,2020/01/25 17:03:40,22,DO_up,True,1.6666666666666667
ae09,2020/01/25 17:03:40,23,MI_up,True,1.35
ae09,2020/01/25 17:03:40,24,MI_down,True,1.0166666666666666
ae09,2020/01/25 17:03:40,25,DO_down,True,0.55
ae09,2020/01/25 17:03:40,26,MI_down,True,0.9333333333333333
ae09,2020/01/25 17:03:40,27,MI_up,True,0.7833333333333333
ae09,2020/01/25 17:03:40,28,DO_down,True,0.5333333333333333
ae09,2020/01/25 17:03:40,29,MI_up,True,0.9833333333333333
ae09,2020/01/25 17:03:40,30,SOL_down,False,1.2166666666666666
ae09,2020/01/25 17:03:40,31,SOL_up,True,0.4
ae09,2020/01/25 17:03:40,32,DO_up,False,0.4
ae09,2020/01/25 17:03:40,33,MI_down,False,0.16666666666666666
ae09,2020/01/25 17:03:40,34,DO_down,True,0.6166666666666667
ae09,2020/01/25 17:03:40,35,SOL_down,True,1.0
ae09,2020/01/25 17:03:40,36,DO_up,False,0.7333333333333333
ae09,2020/01/25 17:03:40,37,SOL_down,True,1.7
ae09,2020/01/25 17:03:40,38,DO_down,True,0.9833333333333333
ae09,2020/01/25 17:03:40,39,MI_up,True,1.5833333333333333
ae09,2020/01/25 17:03:40,40,MI_down,True,0.85
ae09,2020/01/25 17:03:40,41,SOL_up,True,0.4
ae09,2020/01/25 17:03:40,42,SOL_down,True,0.4
ae09,2020/01/25 17:03:40,43,DO_down,True,0.85
ae09,2020/01/25 17:03:40,44,SOL_up,True,0.8333333333333334
ae09,2020/01/25 17:03:40,45,DO_up,False,0.3333333333333333
ae09,2020/01/25 17:03:40,46,MI_up,True,1.0333333333333334
ae09,2020/01/25 17:03:40,47,SOL_up,True,0.5833333333333334
ae09,2020/01/25 17:03:40,48,MI_down,True,0.55
