"","participant","trial","bin","AVERAGE_IA_0_SAMPLE_COUNT","AVERAGE_IA_0_SAMPLE_COUNT_%","target_count","target_prop","AVERAGE_IA_2_SAMPLE_COUNT","AVERAGE_IA_2_SAMPLE_COUNT_%","IA_1_ID","IA_2_ID","IA_0_ID","ACCURACY","RT","cond","distractor","sentence_id","lex_freq","phonot_freq","sentence","offset_prev_word","onset_v1","onset_c2","onset_c3","onset_v2","offset_target","endSentence","target","version","group","bin_adj"
"109","ams04",57,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2474,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ams",100
"110","ams06",52,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2792,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ams",100
"111","ams08",63,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2016,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ams",100
"112","ams10",11,120,5,0.5,0,0,5,0.5,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2315,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ams",100
"113","ams12",40,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2004,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ams",100
"114","ams14",32,120,0,0,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2517,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ams",100
"115","ams16",58,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2379,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ams",100
"116","ams18",54,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2191,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ams",100
"117","ies02",68,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2197,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ies",100
"118","ies04",22,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,4510,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ies",100
"119","ies06",68,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2169,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ies",100
"120","ies08",86,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2447,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ies",100
"121","ies10",56,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2040,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ies",100
"122","ies12",6,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2431,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ies",100
"123","ies14",96,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2217,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ies",100
"124","ims02",74,120,0,0,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2449,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ims",100
"125","ims04",79,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2127,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ims",100
"126","ims06",91,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2240,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ims",100
"127","ims10",81,120,0,0,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2144,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ims",100
"128","ims12",37,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2422,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"ims",100
"129","ims14",17,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2625,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"ims",100
"130","mon02",9,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2299,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"131","mon04",72,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2342,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"132","mon06",50,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2438,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"133","mon08",30,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2335,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"134","mon10",92,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2821,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"135","mon12",68,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2497,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"136","mon14",54,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2329,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"137","mon16",25,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2506,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"138","mon18",22,120,8,0.8,0,0,2,0.2,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2232,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"139","mon20",83,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2456,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"140","mon22",45,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2902,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"141","mon24",58,120,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2624,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"142","mon26",63,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2496,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"143","mon28",72,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2213,1,"pintÃ³","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",4,"mon",100
"144","mon30",13,120,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2329,1,"pinto","S02_C1",1624,1.4582,"El alum2 pinta su cuader2",693,792,893,1002,1021,1073,1879,"pinta",2,"mon",100
"145","aes01",99,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2481,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"146","aes03",45,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2209,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"aes",99
"147","aes05",48,119,7,0.7,3,0.3,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2097,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"148","aes07",87,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2011,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"aes",99
"149","aes09",26,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2461,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"150","aes11",31,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2406,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"aes",99
"151","aes13",98,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2551,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"152","aes15",95,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2282,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"aes",99
"153","aes17",25,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2314,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"154","aes19",66,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2822,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"aes",99
"155","aes21",71,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2109,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"aes",99
"156","ams01",75,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2178,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ams",99
"157","ams03",68,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2051,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ams",99
"158","ams05",24,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2237,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ams",99
"159","ams07",19,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2041,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ams",99
"160","ams09",70,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2209,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ams",99
"161","ams11",9,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2253,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ams",99
"162","ams13",73,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2085,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ams",99
"163","ams15",12,119,0,0,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2587,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ams",99
"164","ams17",18,119,4,0.4,6,0.6,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2159,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ams",99
"165","ams19",29,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2311,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ams",99
"166","ies01",54,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2466,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ies",99
"167","ies03",38,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2356,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ies",99
"168","ies05",5,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2208,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ies",99
"169","ies07",30,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2240,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ies",99
"170","ies09",50,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2635,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ies",99
"171","ies11",67,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2792,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ies",99
"172","ies13",43,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2261,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ies",99
"173","ims01",79,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2595,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ims",99
"174","ims03",43,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2117,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ims",99
"175","ims05",39,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2370,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ims",99
"176","ims07",40,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2533,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ims",99
"177","ims09",95,119,0,0,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2310,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ims",99
"178","ims11",65,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2248,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"ims",99
"179","ims13",41,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2338,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"ims",99
"180","mon01",71,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2557,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"181","mon03",19,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2473,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"182","mon05",68,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2834,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"183","mon07",30,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2072,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"184","mon09",48,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2402,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"185","mon11",91,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2588,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"186","mon13",6,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2124,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"187","mon15",62,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2416,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"188","mon17",77,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2262,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"189","mon19",98,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2544,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"190","mon21",62,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2875,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"191","mon23",46,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2022,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"192","mon25",63,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2333,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"193","mon27",5,119,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2114,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",3,"mon",99
"194","mon29",49,119,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2448,2,"pinta","S02_C2",679,1.405,"El alum2 pintÃ³ su cuader2",695,787,866,991,1006,1094,1909,"pintÃ³",1,"mon",99
"195","aes01",28,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2482,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"196","aes03",17,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2042,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"aes",118
"197","aes05",89,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2251,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"198","aes07",74,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2080,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"aes",118
"199","aes09",53,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2224,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"200","aes11",28,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2716,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"aes",118
"201","aes13",86,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2029,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"202","aes15",25,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2372,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"aes",118
"203","aes17",88,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2162,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"204","aes19",8,138,10,1,0,0,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,6259,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"aes",118
"205","aes21",39,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2109,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"aes",118
"206","ams01",97,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2004,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"ams",118
"207","ams03",27,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2317,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"ams",118
"208","ams05",67,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2090,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"ams",118
"209","ams07",88,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2555,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"ams",118
"210","ams09",92,138,0,0,0,0,10,1,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2077,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"ams",118
"211","ams11",34,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2442,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"ams",118
"212","ams13",38,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2023,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"ams",118
"213","ams15",22,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2948,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",3,"ams",118
"214","ams17",38,138,0,0,10,1,0,0,"1: IA_TARGET","2: IA_DISTRACTOR","0: NULL",1,2266,1,"firmÃ³","S03_C1",9124,1.274,"El cientÃ­fico firma la patente",930,1043,1135,1185,1274,1336,2157,"firma",1,"ams",118
