subject_id,date,trial_num,condition,deviation
am11,2020/02/16 20:09:49,1,spondee,0.16666666666666666
am11,2020/02/16 20:09:49,2,spondee,-0.050000000000000044
am11,2020/02/16 20:09:49,3,spondee,-0.23333333333333328
am11,2020/02/16 20:09:49,4,spondee,-0.033333333333333326
am11,2020/02/16 20:09:49,5,spondee,-0.19999999999999996
am11,2020/02/16 20:09:49,6,spondee,0.13333333333333333
am11,2020/02/16 20:09:49,7,spondee,0.35
am11,2020/02/16 20:09:49,8,spondee,-0.01666666666666672
am11,2020/02/16 20:09:49,9,spondee,-0.1166666666666667
am11,2020/02/16 20:09:49,10,spondee,0.05
am11,2020/02/16 20:09:49,11,stressed_spondee,0.13333333333333333
am11,2020/02/16 20:09:49,12,stressed_spondee,-0.19999999999999996
am11,2020/02/16 20:09:49,13,stressed_spondee,0.35
am11,2020/02/16 20:09:49,14,stressed_spondee,-0.01666666666666672
am11,2020/02/16 20:09:49,15,stressed_spondee,0.08333333333333333
am11,2020/02/16 20:09:49,16,stressed_spondee,-0.18333333333333335
am11,2020/02/16 20:09:49,17,stressed_spondee,0.016666666666666666
am11,2020/02/16 20:09:49,18,stressed_spondee,-0.01666666666666672
am11,2020/02/16 20:09:49,19,stressed_spondee,0.21666666666666667
am11,2020/02/16 20:09:49,20,stressed_spondee,-0.25
am11,2020/02/16 20:09:49,21,trochee,0.23333333333333334
am11,2020/02/16 20:09:49,22,trochee,0.25
am11,2020/02/16 20:09:49,23,trochee,0.16666666666666666
am11,2020/02/16 20:09:49,24,trochee,0.15
am11,2020/02/16 20:09:49,25,trochee,-0.17333333333333334
am11,2020/02/16 20:09:49,26,trochee,0.31666666666666665
am11,2020/02/16 20:09:49,27,trochee,0.03333333333333333
am11,2020/02/16 20:09:49,28,trochee,0.35
am11,2020/02/16 20:09:49,29,trochee,0.15
am11,2020/02/16 20:09:49,30,trochee,0.38333333333333336
am11,2020/02/16 20:09:49,31,unpredictable,0.2416666666666668
am11,2020/02/16 20:09:49,32,unpredictable,0.38333333333333336
am11,2020/02/16 20:09:49,33,unpredictable,0.23333333333333334
am11,2020/02/16 20:09:49,34,unpredictable,0.016666666666666666
am11,2020/02/16 20:09:49,35,unpredictable,0.26666666666666666
am11,2020/02/16 20:09:49,36,unpredictable,0.21666666666666667
am11,2020/02/16 20:09:49,37,unpredictable,-0.14166666666666655
am11,2020/02/16 20:09:49,38,unpredictable,-0.1250000000000001
am11,2020/02/16 20:09:49,39,unpredictable,0.23333333333333334
am11,2020/02/16 20:09:49,40,unpredictable,0.13333333333333333
