subject_id,date,trial_num,condition,deviation
ie26,2020/07/24 17:21:44,1,spondee,0.11666666666666667
ie26,2020/07/24 17:21:44,2,spondee,0.05
ie26,2020/07/24 17:21:44,3,spondee,-0.01666666666666672
ie26,2020/07/24 17:21:44,4,spondee,-0.5333333333333333
ie26,2020/07/24 17:21:44,5,spondee,0.06666666666666667
ie26,2020/07/24 17:21:44,6,spondee,0.06666666666666667
ie26,2020/07/24 17:21:44,7,spondee,-0.033333333333333326
ie26,2020/07/24 17:21:44,8,spondee,0.08333333333333333
ie26,2020/07/24 17:21:44,9,spondee,0.05
ie26,2020/07/24 17:21:44,10,spondee,0.03333333333333333
ie26,2020/07/24 17:21:44,11,stressed_spondee,0.06666666666666667
ie26,2020/07/24 17:21:44,12,stressed_spondee,0.1
ie26,2020/07/24 17:21:44,13,stressed_spondee,0.03333333333333333
ie26,2020/07/24 17:21:44,14,stressed_spondee,0.016666666666666666
ie26,2020/07/24 17:21:44,15,stressed_spondee,0.016666666666666666
ie26,2020/07/24 17:21:44,16,stressed_spondee,0.06666666666666667
ie26,2020/07/24 17:21:44,17,stressed_spondee,-0.01666666666666672
ie26,2020/07/24 17:21:44,18,stressed_spondee,-0.050000000000000044
ie26,2020/07/24 17:21:44,19,stressed_spondee,0.08333333333333333
ie26,2020/07/24 17:21:44,20,stressed_spondee,0.03333333333333333
ie26,2020/07/24 17:21:44,21,trochee,0.25
ie26,2020/07/24 17:21:44,22,trochee,-0.18999999999999995
ie26,2020/07/24 17:21:44,23,trochee,0.13333333333333333
ie26,2020/07/24 17:21:44,24,trochee,-0.05666666666666664
ie26,2020/07/24 17:21:44,25,trochee,-0.05666666666666664
ie26,2020/07/24 17:21:44,26,trochee,0.35
ie26,2020/07/24 17:21:44,27,trochee,0.18333333333333332
ie26,2020/07/24 17:21:44,28,trochee,0.11666666666666667
ie26,2020/07/24 17:21:44,29,trochee,0.8166666666666667
ie26,2020/07/24 17:21:44,30,trochee,-0.05666666666666664
ie26,2020/07/24 17:21:44,31,unpredictable,0.15
ie26,2020/07/24 17:21:44,32,unpredictable,0.32500000000000007
ie26,2020/07/24 17:21:44,33,unpredictable,0.38333333333333336
ie26,2020/07/24 17:21:44,34,unpredictable,0.18333333333333332
ie26,2020/07/24 17:21:44,35,unpredictable,-0.15833333333333344
ie26,2020/07/24 17:21:44,36,unpredictable,-0.675
ie26,2020/07/24 17:21:44,37,unpredictable,0.38333333333333336
ie26,2020/07/24 17:21:44,38,unpredictable,0.42500000000000004
ie26,2020/07/24 17:21:44,39,unpredictable,0.31666666666666665
ie26,2020/07/24 17:21:44,40,unpredictable,0.2
