subject_id,date,trial_num,condition,deviation
ae02,2020/01/22 19:05:30,1,spondee,-0.09999999999999998
ae02,2020/01/22 19:05:30,2,spondee,0.03333333333333333
ae02,2020/01/22 19:05:30,3,spondee,-0.01666666666666672
ae02,2020/01/22 19:05:30,4,spondee,-0.033333333333333326
ae02,2020/01/22 19:05:30,5,spondee,0.05
ae02,2020/01/22 19:05:30,6,spondee,-0.01666666666666672
ae02,2020/01/22 19:05:30,7,spondee,-0.08333333333333337
ae02,2020/01/22 19:05:30,8,spondee,0.05
ae02,2020/01/22 19:05:30,9,spondee,0.05
ae02,2020/01/22 19:05:30,10,spondee,0.16666666666666666
ae02,2020/01/22 19:05:30,11,stressed_spondee,-0.01666666666666672
ae02,2020/01/22 19:05:30,12,stressed_spondee,-0.06666666666666665
ae02,2020/01/22 19:05:30,13,stressed_spondee,-0.1166666666666667
ae02,2020/01/22 19:05:30,14,stressed_spondee,0.0
ae02,2020/01/22 19:05:30,15,stressed_spondee,0.03333333333333333
ae02,2020/01/22 19:05:30,16,stressed_spondee,-0.033333333333333326
ae02,2020/01/22 19:05:30,17,stressed_spondee,0.0
ae02,2020/01/22 19:05:30,18,stressed_spondee,0.08333333333333333
ae02,2020/01/22 19:05:30,19,stressed_spondee,0.05
ae02,2020/01/22 19:05:30,20,stressed_spondee,0.016666666666666666
ae02,2020/01/22 19:05:30,21,trochee,NA
ae02,2020/01/22 19:05:30,22,trochee,-0.4066666666666666
ae02,2020/01/22 19:05:30,23,trochee,0.16666666666666666
ae02,2020/01/22 19:05:30,24,trochee,0.15
ae02,2020/01/22 19:05:30,25,trochee,0.11666666666666667
ae02,2020/01/22 19:05:30,26,trochee,-0.5733333333333333
ae02,2020/01/22 19:05:30,27,trochee,0.13333333333333333
ae02,2020/01/22 19:05:30,28,trochee,0.11666666666666667
ae02,2020/01/22 19:05:30,29,trochee,0.15
ae02,2020/01/22 19:05:30,30,trochee,-0.32333333333333336
ae02,2020/01/22 19:05:30,31,unpredictable,0.2
ae02,2020/01/22 19:05:30,32,unpredictable,-0.04166666666666674
ae02,2020/01/22 19:05:30,33,unpredictable,0.3916666666666667
ae02,2020/01/22 19:05:30,34,unpredictable,0.0
ae02,2020/01/22 19:05:30,35,unpredictable,NA
ae02,2020/01/22 19:05:30,36,unpredictable,-0.3750000000000001
ae02,2020/01/22 19:05:30,37,unpredictable,0.25
ae02,2020/01/22 19:05:30,38,unpredictable,0.03333333333333333
ae02,2020/01/22 19:05:30,39,unpredictable,0.2250000000000001
ae02,2020/01/22 19:05:30,40,unpredictable,0.2833333333333333
