subject_id,date,trial_num,condition,deviation
im32,2020/07/27 13:37:25,1,spondee,0.0
im32,2020/07/27 13:37:25,2,spondee,0.03333333333333333
im32,2020/07/27 13:37:25,3,spondee,-0.06666666666666665
im32,2020/07/27 13:37:25,4,spondee,0.05
im32,2020/07/27 13:37:25,5,spondee,-0.09999999999999998
im32,2020/07/27 13:37:25,6,spondee,-0.16666666666666663
im32,2020/07/27 13:37:25,7,spondee,0.0
im32,2020/07/27 13:37:25,8,spondee,-0.050000000000000044
im32,2020/07/27 13:37:25,9,spondee,-0.19999999999999996
im32,2020/07/27 13:37:25,10,spondee,-0.06666666666666665
im32,2020/07/27 13:37:25,11,stressed_spondee,-0.033333333333333326
im32,2020/07/27 13:37:25,12,stressed_spondee,-0.01666666666666672
im32,2020/07/27 13:37:25,13,stressed_spondee,0.06666666666666667
im32,2020/07/27 13:37:25,14,stressed_spondee,0.06666666666666667
im32,2020/07/27 13:37:25,15,stressed_spondee,0.08333333333333333
im32,2020/07/27 13:37:25,16,stressed_spondee,0.6666666666666666
im32,2020/07/27 13:37:25,17,stressed_spondee,0.0
im32,2020/07/27 13:37:25,18,stressed_spondee,0.1
im32,2020/07/27 13:37:25,19,stressed_spondee,-0.033333333333333326
im32,2020/07/27 13:37:25,20,stressed_spondee,-0.23333333333333328
im32,2020/07/27 13:37:25,21,trochee,-0.45666666666666667
im32,2020/07/27 13:37:25,22,trochee,0.13333333333333333
im32,2020/07/27 13:37:25,23,trochee,0.13333333333333333
im32,2020/07/27 13:37:25,24,trochee,0.3333333333333333
im32,2020/07/27 13:37:25,25,trochee,0.11666666666666667
im32,2020/07/27 13:37:25,26,trochee,-0.14333333333333337
im32,2020/07/27 13:37:25,27,trochee,0.2
im32,2020/07/27 13:37:25,28,trochee,0.06666666666666667
im32,2020/07/27 13:37:25,29,trochee,0.15
im32,2020/07/27 13:37:25,30,trochee,0.38333333333333336
im32,2020/07/27 13:37:25,31,unpredictable,0.42500000000000004
im32,2020/07/27 13:37:25,32,unpredictable,-0.008333333333333193
im32,2020/07/27 13:37:25,33,unpredictable,0.0
im32,2020/07/27 13:37:25,34,unpredictable,0.3416666666666668
im32,2020/07/27 13:37:25,35,unpredictable,0.2
im32,2020/07/27 13:37:25,36,unpredictable,0.16666666666666666
im32,2020/07/27 13:37:25,37,unpredictable,0.3
im32,2020/07/27 13:37:25,38,unpredictable,0.25
im32,2020/07/27 13:37:25,39,unpredictable,NA
im32,2020/07/27 13:37:25,40,unpredictable,0.7166666666666667
