subject_id,date,trial_num,condition,deviation
mo02,2019/12/29 17:42:31,1,spondee,0.13333333333333333
mo02,2019/12/29 17:42:31,2,spondee,0.0
mo02,2019/12/29 17:42:31,3,spondee,-0.43333333333333335
mo02,2019/12/29 17:42:31,4,spondee,0.05
mo02,2019/12/29 17:42:31,5,spondee,0.0
mo02,2019/12/29 17:42:31,6,spondee,0.03333333333333333
mo02,2019/12/29 17:42:31,7,spondee,0.11666666666666667
mo02,2019/12/29 17:42:31,8,spondee,-0.01666666666666672
mo02,2019/12/29 17:42:31,9,spondee,-0.033333333333333326
mo02,2019/12/29 17:42:31,10,spondee,0.13333333333333333
mo02,2019/12/29 17:42:31,11,stressed_spondee,0.016666666666666666
mo02,2019/12/29 17:42:31,12,stressed_spondee,0.11666666666666667
mo02,2019/12/29 17:42:31,13,stressed_spondee,-0.01666666666666672
mo02,2019/12/29 17:42:31,14,stressed_spondee,0.0
mo02,2019/12/29 17:42:31,15,stressed_spondee,0.016666666666666666
mo02,2019/12/29 17:42:31,16,stressed_spondee,0.0
mo02,2019/12/29 17:42:31,17,stressed_spondee,-0.01666666666666672
mo02,2019/12/29 17:42:31,18,stressed_spondee,0.06666666666666667
mo02,2019/12/29 17:42:31,19,stressed_spondee,-0.08333333333333337
mo02,2019/12/29 17:42:31,20,stressed_spondee,-0.06666666666666665
mo02,2019/12/29 17:42:31,21,trochee,-0.30666666666666664
mo02,2019/12/29 17:42:31,22,trochee,-0.05666666666666664
mo02,2019/12/29 17:42:31,23,trochee,0.2833333333333333
mo02,2019/12/29 17:42:31,24,trochee,-0.07666666666666666
mo02,2019/12/29 17:42:31,25,trochee,NA
mo02,2019/12/29 17:42:31,26,trochee,0.13333333333333333
mo02,2019/12/29 17:42:31,27,trochee,0.03333333333333333
mo02,2019/12/29 17:42:31,28,trochee,-0.4733333333333333
mo02,2019/12/29 17:42:31,29,trochee,0.15
mo02,2019/12/29 17:42:31,30,trochee,0.16666666666666666
mo02,2019/12/29 17:42:31,31,unpredictable,0.23333333333333334
mo02,2019/12/29 17:42:31,32,unpredictable,0.3750000000000001
mo02,2019/12/29 17:42:31,33,unpredictable,0.1250000000000001
mo02,2019/12/29 17:42:31,34,unpredictable,0.06666666666666667
mo02,2019/12/29 17:42:31,35,unpredictable,0.16666666666666666
mo02,2019/12/29 17:42:31,36,unpredictable,-0.14166666666666655
mo02,2019/12/29 17:42:31,37,unpredictable,0.13333333333333333
mo02,2019/12/29 17:42:31,38,unpredictable,NA
mo02,2019/12/29 17:42:31,39,unpredictable,0.008333333333333415
mo02,2019/12/29 17:42:31,40,unpredictable,0.05
