subject_id,date,trial_num,condition,deviation
am06,2020/02/15 13:08:27,1,spondee,0.21666666666666667
am06,2020/02/15 13:08:27,2,spondee,0.06666666666666667
am06,2020/02/15 13:08:27,3,spondee,0.016666666666666666
am06,2020/02/15 13:08:27,4,spondee,0.0
am06,2020/02/15 13:08:27,5,spondee,0.1
am06,2020/02/15 13:08:27,6,spondee,0.08333333333333333
am06,2020/02/15 13:08:27,7,spondee,-0.48333333333333334
am06,2020/02/15 13:08:27,8,spondee,0.05
am06,2020/02/15 13:08:27,9,spondee,0.7
am06,2020/02/15 13:08:27,10,spondee,-0.18333333333333335
am06,2020/02/15 13:08:27,11,stressed_spondee,0.18333333333333332
am06,2020/02/15 13:08:27,12,stressed_spondee,-0.06666666666666665
am06,2020/02/15 13:08:27,13,stressed_spondee,-0.01666666666666672
am06,2020/02/15 13:08:27,14,stressed_spondee,0.016666666666666666
am06,2020/02/15 13:08:27,15,stressed_spondee,0.06666666666666667
am06,2020/02/15 13:08:27,16,stressed_spondee,0.05
am06,2020/02/15 13:08:27,17,stressed_spondee,0.18333333333333332
am06,2020/02/15 13:08:27,18,stressed_spondee,0.05
am06,2020/02/15 13:08:27,19,stressed_spondee,NA
am06,2020/02/15 13:08:27,20,stressed_spondee,0.03333333333333333
am06,2020/02/15 13:08:27,21,trochee,-0.24
am06,2020/02/15 13:08:27,22,trochee,0.08333333333333333
am06,2020/02/15 13:08:27,23,trochee,0.03333333333333333
am06,2020/02/15 13:08:27,24,trochee,0.26666666666666666
am06,2020/02/15 13:08:27,25,trochee,0.06666666666666667
am06,2020/02/15 13:08:27,26,trochee,0.25
am06,2020/02/15 13:08:27,27,trochee,NA
am06,2020/02/15 13:08:27,28,trochee,-0.1233333333333333
am06,2020/02/15 13:08:27,29,trochee,0.3333333333333333
am06,2020/02/15 13:08:27,30,trochee,-0.14
am06,2020/02/15 13:08:27,31,unpredictable,0.19166666666666676
am06,2020/02/15 13:08:27,32,unpredictable,0.32500000000000007
am06,2020/02/15 13:08:27,33,unpredictable,0.16666666666666666
am06,2020/02/15 13:08:27,34,unpredictable,NA
am06,2020/02/15 13:08:27,35,unpredictable,0.13333333333333333
am06,2020/02/15 13:08:27,36,unpredictable,0.1
am06,2020/02/15 13:08:27,37,unpredictable,0.15
am06,2020/02/15 13:08:27,38,unpredictable,NA
am06,2020/02/15 13:08:27,39,unpredictable,-0.05833333333333324
am06,2020/02/15 13:08:27,40,unpredictable,-0.2583333333333334
