subject_id,date,trial_num,condition,deviation
mo24,2020/01/09 11:45:20,1,spondee,-0.5
mo24,2020/01/09 11:45:20,2,spondee,-0.5333333333333333
mo24,2020/01/09 11:45:20,3,spondee,-0.4166666666666667
mo24,2020/01/09 11:45:20,4,spondee,-0.5333333333333333
mo24,2020/01/09 11:45:20,5,spondee,-0.5666666666666667
mo24,2020/01/09 11:45:20,6,spondee,-0.5
mo24,2020/01/09 11:45:20,7,spondee,-0.5166666666666666
mo24,2020/01/09 11:45:20,8,spondee,-0.5166666666666666
mo24,2020/01/09 11:45:20,9,spondee,-0.55
mo24,2020/01/09 11:45:20,10,spondee,-0.4166666666666667
mo24,2020/01/09 11:45:20,11,stressed_spondee,-0.3
mo24,2020/01/09 11:45:20,12,stressed_spondee,-0.4166666666666667
mo24,2020/01/09 11:45:20,13,stressed_spondee,-0.5166666666666666
mo24,2020/01/09 11:45:20,14,stressed_spondee,-0.5333333333333333
mo24,2020/01/09 11:45:20,15,stressed_spondee,-0.48333333333333334
mo24,2020/01/09 11:45:20,16,stressed_spondee,-0.5333333333333333
mo24,2020/01/09 11:45:20,17,stressed_spondee,-0.55
mo24,2020/01/09 11:45:20,18,stressed_spondee,-0.5166666666666666
mo24,2020/01/09 11:45:20,19,stressed_spondee,-0.4666666666666667
mo24,2020/01/09 11:45:20,20,stressed_spondee,-0.5
mo24,2020/01/09 11:45:20,21,trochee,-0.33999999999999997
mo24,2020/01/09 11:45:20,22,trochee,-0.64
mo24,2020/01/09 11:45:20,23,trochee,-0.7566666666666666
mo24,2020/01/09 11:45:20,24,trochee,-0.19333333333333336
mo24,2020/01/09 11:45:20,25,trochee,-0.24333333333333335
mo24,2020/01/09 11:45:20,26,trochee,-0.6233333333333333
mo24,2020/01/09 11:45:20,27,trochee,0.11666666666666667
mo24,2020/01/09 11:45:20,28,trochee,-0.27666666666666667
mo24,2020/01/09 11:45:20,29,trochee,-0.10999999999999999
mo24,2020/01/09 11:45:20,30,trochee,-0.10999999999999999
mo24,2020/01/09 11:45:20,31,unpredictable,-0.20833333333333326
mo24,2020/01/09 11:45:20,32,unpredictable,-0.22499999999999992
mo24,2020/01/09 11:45:20,33,unpredictable,-0.7416666666666667
mo24,2020/01/09 11:45:20,34,unpredictable,-0.6916666666666668
mo24,2020/01/09 11:45:20,35,unpredictable,-0.6583333333333334
mo24,2020/01/09 11:45:20,36,unpredictable,-0.17499999999999993
mo24,2020/01/09 11:45:20,37,unpredictable,-0.7083333333333335
mo24,2020/01/09 11:45:20,38,unpredictable,-0.30833333333333324
mo24,2020/01/09 11:45:20,39,unpredictable,-0.6583333333333334
mo24,2020/01/09 11:45:20,40,unpredictable,-0.6916666666666668
