subject_id,date,trial_num,condition,deviation
ae19,2020/02/10 19:39:14,1,spondee,-0.033333333333333326
ae19,2020/02/10 19:39:14,2,spondee,-0.050000000000000044
ae19,2020/02/10 19:39:14,3,spondee,-0.08333333333333337
ae19,2020/02/10 19:39:14,4,spondee,0.25
ae19,2020/02/10 19:39:14,5,spondee,0.25
ae19,2020/02/10 19:39:14,6,spondee,0.21666666666666667
ae19,2020/02/10 19:39:14,7,spondee,0.18333333333333332
ae19,2020/02/10 19:39:14,8,spondee,0.11666666666666667
ae19,2020/02/10 19:39:14,9,spondee,0.18333333333333332
ae19,2020/02/10 19:39:14,10,spondee,0.21666666666666667
ae19,2020/02/10 19:39:14,11,stressed_spondee,-0.23333333333333328
ae19,2020/02/10 19:39:14,12,stressed_spondee,0.06666666666666667
ae19,2020/02/10 19:39:14,13,stressed_spondee,0.15
ae19,2020/02/10 19:39:14,14,stressed_spondee,0.08333333333333333
ae19,2020/02/10 19:39:14,15,stressed_spondee,0.03333333333333333
ae19,2020/02/10 19:39:14,16,stressed_spondee,0.08333333333333333
ae19,2020/02/10 19:39:14,17,stressed_spondee,-0.01666666666666672
ae19,2020/02/10 19:39:14,18,stressed_spondee,0.11666666666666667
ae19,2020/02/10 19:39:14,19,stressed_spondee,-0.09999999999999998
ae19,2020/02/10 19:39:14,20,stressed_spondee,0.11666666666666667
ae19,2020/02/10 19:39:14,21,trochee,0.21666666666666667
ae19,2020/02/10 19:39:14,22,trochee,-0.043333333333333335
ae19,2020/02/10 19:39:14,23,trochee,-0.69
ae19,2020/02/10 19:39:14,24,trochee,-0.39
ae19,2020/02/10 19:39:14,25,trochee,-0.6733333333333333
ae19,2020/02/10 19:39:14,26,trochee,-0.5733333333333333
ae19,2020/02/10 19:39:14,27,trochee,-0.69
ae19,2020/02/10 19:39:14,28,trochee,-0.7233333333333334
ae19,2020/02/10 19:39:14,29,trochee,-0.6733333333333333
ae19,2020/02/10 19:39:14,30,trochee,-0.69
ae19,2020/02/10 19:39:14,31,unpredictable,-0.3916666666666667
ae19,2020/02/10 19:39:14,32,unpredictable,-0.24166666666666659
ae19,2020/02/10 19:39:14,33,unpredictable,0.0
ae19,2020/02/10 19:39:14,34,unpredictable,-0.6916666666666668
ae19,2020/02/10 19:39:14,35,unpredictable,-0.09166666666666656
ae19,2020/02/10 19:39:14,36,unpredictable,-0.6083333333333334
ae19,2020/02/10 19:39:14,37,unpredictable,0.016666666666666666
ae19,2020/02/10 19:39:14,38,unpredictable,-0.6583333333333334
ae19,2020/02/10 19:39:14,39,unpredictable,-0.3416666666666668
ae19,2020/02/10 19:39:14,40,unpredictable,0.016666666666666666
