subject_id,date,trial_num,condition,deviation
mo16,2020/01/04 17:27:33,1,spondee,0.18333333333333332
mo16,2020/01/04 17:27:33,2,spondee,0.016666666666666666
mo16,2020/01/04 17:27:33,3,spondee,0.2
mo16,2020/01/04 17:27:33,4,spondee,0.08333333333333333
mo16,2020/01/04 17:27:33,5,spondee,0.13333333333333333
mo16,2020/01/04 17:27:33,6,spondee,-0.1166666666666667
mo16,2020/01/04 17:27:33,7,spondee,0.2
mo16,2020/01/04 17:27:33,8,spondee,0.08333333333333333
mo16,2020/01/04 17:27:33,9,spondee,-0.01666666666666672
mo16,2020/01/04 17:27:33,10,spondee,0.08333333333333333
mo16,2020/01/04 17:27:33,11,stressed_spondee,0.13333333333333333
mo16,2020/01/04 17:27:33,12,stressed_spondee,0.0
mo16,2020/01/04 17:27:33,13,stressed_spondee,0.0
mo16,2020/01/04 17:27:33,14,stressed_spondee,0.0
mo16,2020/01/04 17:27:33,15,stressed_spondee,0.18333333333333332
mo16,2020/01/04 17:27:33,16,stressed_spondee,-0.45
mo16,2020/01/04 17:27:33,17,stressed_spondee,0.05
mo16,2020/01/04 17:27:33,18,stressed_spondee,0.11666666666666667
mo16,2020/01/04 17:27:33,19,stressed_spondee,0.0
mo16,2020/01/04 17:27:33,20,stressed_spondee,0.18333333333333332
mo16,2020/01/04 17:27:33,21,trochee,-0.14
mo16,2020/01/04 17:27:33,22,trochee,-0.10666666666666669
mo16,2020/01/04 17:27:33,23,trochee,-0.10666666666666669
mo16,2020/01/04 17:27:33,24,trochee,-0.14
mo16,2020/01/04 17:27:33,25,trochee,0.6
mo16,2020/01/04 17:27:33,26,trochee,-0.08999999999999997
mo16,2020/01/04 17:27:33,27,trochee,0.31666666666666665
mo16,2020/01/04 17:27:33,28,trochee,0.25
mo16,2020/01/04 17:27:33,29,trochee,0.16666666666666666
mo16,2020/01/04 17:27:33,30,trochee,-0.32333333333333336
mo16,2020/01/04 17:27:33,31,unpredictable,0.11666666666666667
mo16,2020/01/04 17:27:33,32,unpredictable,0.31666666666666665
mo16,2020/01/04 17:27:33,33,unpredictable,-0.4750000000000001
mo16,2020/01/04 17:27:33,34,unpredictable,0.2
mo16,2020/01/04 17:27:33,35,unpredictable,0.2
mo16,2020/01/04 17:27:33,36,unpredictable,0.18333333333333332
mo16,2020/01/04 17:27:33,37,unpredictable,0.21666666666666667
mo16,2020/01/04 17:27:33,38,unpredictable,0.15
mo16,2020/01/04 17:27:33,39,unpredictable,NA
mo16,2020/01/04 17:27:33,40,unpredictable,0.3333333333333333
