subject_id,date,trial_num,condition,deviation
ae22,2020/03/12 16:35:09,1,spondee,0.13333333333333333
ae22,2020/03/12 16:35:09,2,spondee,-0.01666666666666672
ae22,2020/03/12 16:35:09,3,spondee,0.1
ae22,2020/03/12 16:35:09,4,spondee,-0.01666666666666672
ae22,2020/03/12 16:35:09,5,spondee,0.016666666666666666
ae22,2020/03/12 16:35:09,6,spondee,0.05
ae22,2020/03/12 16:35:09,7,spondee,0.03333333333333333
ae22,2020/03/12 16:35:09,8,spondee,-0.06666666666666665
ae22,2020/03/12 16:35:09,9,spondee,0.08333333333333333
ae22,2020/03/12 16:35:09,10,spondee,0.05
ae22,2020/03/12 16:35:09,11,stressed_spondee,-0.01666666666666672
ae22,2020/03/12 16:35:09,12,stressed_spondee,-0.050000000000000044
ae22,2020/03/12 16:35:09,13,stressed_spondee,0.11666666666666667
ae22,2020/03/12 16:35:09,14,stressed_spondee,0.13333333333333333
ae22,2020/03/12 16:35:09,15,stressed_spondee,0.16666666666666666
ae22,2020/03/12 16:35:09,16,stressed_spondee,0.15
ae22,2020/03/12 16:35:09,17,stressed_spondee,0.1
ae22,2020/03/12 16:35:09,18,stressed_spondee,NA
ae22,2020/03/12 16:35:09,19,stressed_spondee,0.11666666666666667
ae22,2020/03/12 16:35:09,20,stressed_spondee,0.06666666666666667
ae22,2020/03/12 16:35:09,21,trochee,0.21666666666666667
ae22,2020/03/12 16:35:09,22,trochee,-0.24
ae22,2020/03/12 16:35:09,23,trochee,0.2833333333333333
ae22,2020/03/12 16:35:09,24,trochee,0.13333333333333333
ae22,2020/03/12 16:35:09,25,trochee,-0.043333333333333335
ae22,2020/03/12 16:35:09,26,trochee,0.016666666666666666
ae22,2020/03/12 16:35:09,27,trochee,-0.43999999999999995
ae22,2020/03/12 16:35:09,28,trochee,-0.22333333333333327
ae22,2020/03/12 16:35:09,29,trochee,-0.2733333333333333
ae22,2020/03/12 16:35:09,30,trochee,-0.17333333333333334
ae22,2020/03/12 16:35:09,31,unpredictable,0.18333333333333332
ae22,2020/03/12 16:35:09,32,unpredictable,0.18333333333333332
ae22,2020/03/12 16:35:09,33,unpredictable,-0.17500000000000004
ae22,2020/03/12 16:35:09,34,unpredictable,0.16666666666666666
ae22,2020/03/12 16:35:09,35,unpredictable,0.15
ae22,2020/03/12 16:35:09,36,unpredictable,-0.32500000000000007
ae22,2020/03/12 16:35:09,37,unpredictable,-0.27500000000000013
ae22,2020/03/12 16:35:09,38,unpredictable,0.15
ae22,2020/03/12 16:35:09,39,unpredictable,0.3416666666666668
ae22,2020/03/12 16:35:09,40,unpredictable,0.0
