subject_id,date,trial_num,condition,deviation
ie21,2020/07/14 11:48:25,1,spondee,0.06666666666666667
ie21,2020/07/14 11:48:25,2,spondee,0.05
ie21,2020/07/14 11:48:25,3,spondee,0.1
ie21,2020/07/14 11:48:25,4,spondee,0.08333333333333333
ie21,2020/07/14 11:48:25,5,spondee,0.1
ie21,2020/07/14 11:48:25,6,spondee,0.05
ie21,2020/07/14 11:48:25,7,spondee,0.1
ie21,2020/07/14 11:48:25,8,spondee,0.1
ie21,2020/07/14 11:48:25,9,spondee,0.11666666666666667
ie21,2020/07/14 11:48:25,10,spondee,0.08333333333333333
ie21,2020/07/14 11:48:25,11,stressed_spondee,0.03333333333333333
ie21,2020/07/14 11:48:25,12,stressed_spondee,0.03333333333333333
ie21,2020/07/14 11:48:25,13,stressed_spondee,-0.01666666666666672
ie21,2020/07/14 11:48:25,14,stressed_spondee,0.06666666666666667
ie21,2020/07/14 11:48:25,15,stressed_spondee,0.03333333333333333
ie21,2020/07/14 11:48:25,16,stressed_spondee,0.05
ie21,2020/07/14 11:48:25,17,stressed_spondee,0.016666666666666666
ie21,2020/07/14 11:48:25,18,stressed_spondee,0.03333333333333333
ie21,2020/07/14 11:48:25,19,stressed_spondee,0.0
ie21,2020/07/14 11:48:25,20,stressed_spondee,0.016666666666666666
ie21,2020/07/14 11:48:25,21,trochee,-0.10666666666666669
ie21,2020/07/14 11:48:25,22,trochee,0.016666666666666666
ie21,2020/07/14 11:48:25,23,trochee,-0.7066666666666667
ie21,2020/07/14 11:48:25,24,trochee,0.08333333333333333
ie21,2020/07/14 11:48:25,25,trochee,0.016666666666666666
ie21,2020/07/14 11:48:25,26,trochee,0.06666666666666667
ie21,2020/07/14 11:48:25,27,trochee,0.06666666666666667
ie21,2020/07/14 11:48:25,28,trochee,0.016666666666666666
ie21,2020/07/14 11:48:25,29,trochee,0.016666666666666666
ie21,2020/07/14 11:48:25,30,trochee,-0.1233333333333333
ie21,2020/07/14 11:48:25,31,unpredictable,0.10833333333333339
ie21,2020/07/14 11:48:25,32,unpredictable,NA
ie21,2020/07/14 11:48:25,33,unpredictable,0.23333333333333334
ie21,2020/07/14 11:48:25,34,unpredictable,-0.0749999999999999
ie21,2020/07/14 11:48:25,35,unpredictable,0.32500000000000007
ie21,2020/07/14 11:48:25,36,unpredictable,NA
ie21,2020/07/14 11:48:25,37,unpredictable,-0.2916666666666666
ie21,2020/07/14 11:48:25,38,unpredictable,0.08333333333333333
ie21,2020/07/14 11:48:25,39,unpredictable,-0.42500000000000004
ie21,2020/07/14 11:48:25,40,unpredictable,0.11666666666666667
