subject_id,date,trial_num,condition,deviation
mo22,2020/01/08 12:51:28,1,spondee,-0.26666666666666666
mo22,2020/01/08 12:51:28,2,spondee,-0.06666666666666665
mo22,2020/01/08 12:51:28,3,spondee,-0.25
mo22,2020/01/08 12:51:28,4,spondee,-0.35
mo22,2020/01/08 12:51:28,5,spondee,-0.06666666666666665
mo22,2020/01/08 12:51:28,6,spondee,-0.36666666666666664
mo22,2020/01/08 12:51:28,7,spondee,0.016666666666666666
mo22,2020/01/08 12:51:28,8,spondee,-0.09999999999999998
mo22,2020/01/08 12:51:28,9,spondee,0.08333333333333333
mo22,2020/01/08 12:51:28,10,spondee,-0.08333333333333337
mo22,2020/01/08 12:51:28,11,stressed_spondee,0.13333333333333333
mo22,2020/01/08 12:51:28,12,stressed_spondee,0.05
mo22,2020/01/08 12:51:28,13,stressed_spondee,-0.1333333333333333
mo22,2020/01/08 12:51:28,14,stressed_spondee,0.16666666666666666
mo22,2020/01/08 12:51:28,15,stressed_spondee,-0.1166666666666667
mo22,2020/01/08 12:51:28,16,stressed_spondee,-0.09999999999999998
mo22,2020/01/08 12:51:28,17,stressed_spondee,-0.01666666666666672
mo22,2020/01/08 12:51:28,18,stressed_spondee,-0.050000000000000044
mo22,2020/01/08 12:51:28,19,stressed_spondee,-0.06666666666666665
mo22,2020/01/08 12:51:28,20,stressed_spondee,-0.4
mo22,2020/01/08 12:51:28,21,trochee,0.05
mo22,2020/01/08 12:51:28,22,trochee,0.7333333333333333
mo22,2020/01/08 12:51:28,23,trochee,-0.33999999999999997
mo22,2020/01/08 12:51:28,24,trochee,-0.3566666666666667
mo22,2020/01/08 12:51:28,25,trochee,-0.14
mo22,2020/01/08 12:51:28,26,trochee,0.3333333333333333
mo22,2020/01/08 12:51:28,27,trochee,0.3333333333333333
mo22,2020/01/08 12:51:28,28,trochee,0.23333333333333334
mo22,2020/01/08 12:51:28,29,trochee,0.15
mo22,2020/01/08 12:51:28,30,trochee,-0.49
mo22,2020/01/08 12:51:28,31,unpredictable,-0.3416666666666668
mo22,2020/01/08 12:51:28,32,unpredictable,0.3333333333333333
mo22,2020/01/08 12:51:28,33,unpredictable,-0.3916666666666667
mo22,2020/01/08 12:51:28,34,unpredictable,NA
mo22,2020/01/08 12:51:28,35,unpredictable,0.26666666666666666
mo22,2020/01/08 12:51:28,36,unpredictable,0.03333333333333333
mo22,2020/01/08 12:51:28,37,unpredictable,0.15
mo22,2020/01/08 12:51:28,38,unpredictable,0.18333333333333332
mo22,2020/01/08 12:51:28,39,unpredictable,0.3333333333333333
mo22,2020/01/08 12:51:28,40,unpredictable,0.05
