subject_id,date,trial_num,condition,deviation
ie22,2020/07/14 09:57:49,1,spondee,-0.01666666666666672
ie22,2020/07/14 09:57:49,2,spondee,-0.050000000000000044
ie22,2020/07/14 09:57:49,3,spondee,0.13333333333333333
ie22,2020/07/14 09:57:49,4,spondee,0.18333333333333332
ie22,2020/07/14 09:57:49,5,spondee,-0.5
ie22,2020/07/14 09:57:49,6,spondee,0.06666666666666667
ie22,2020/07/14 09:57:49,7,spondee,0.15
ie22,2020/07/14 09:57:49,8,spondee,0.1
ie22,2020/07/14 09:57:49,9,spondee,0.0
ie22,2020/07/14 09:57:49,10,spondee,-0.1166666666666667
ie22,2020/07/14 09:57:49,11,stressed_spondee,0.13333333333333333
ie22,2020/07/14 09:57:49,12,stressed_spondee,-0.23333333333333328
ie22,2020/07/14 09:57:49,13,stressed_spondee,-0.16666666666666663
ie22,2020/07/14 09:57:49,14,stressed_spondee,-0.050000000000000044
ie22,2020/07/14 09:57:49,15,stressed_spondee,-0.1333333333333333
ie22,2020/07/14 09:57:49,16,stressed_spondee,-0.06666666666666665
ie22,2020/07/14 09:57:49,17,stressed_spondee,0.05
ie22,2020/07/14 09:57:49,18,stressed_spondee,-0.033333333333333326
ie22,2020/07/14 09:57:49,19,stressed_spondee,-0.01666666666666672
ie22,2020/07/14 09:57:49,20,stressed_spondee,-0.1333333333333333
ie22,2020/07/14 09:57:49,21,trochee,-0.026666666666666672
ie22,2020/07/14 09:57:49,22,trochee,-0.24
ie22,2020/07/14 09:57:49,23,trochee,0.25
ie22,2020/07/14 09:57:49,24,trochee,0.25
ie22,2020/07/14 09:57:49,25,trochee,0.21666666666666667
ie22,2020/07/14 09:57:49,26,trochee,-0.42333333333333334
ie22,2020/07/14 09:57:49,27,trochee,0.21666666666666667
ie22,2020/07/14 09:57:49,28,trochee,-0.30666666666666664
ie22,2020/07/14 09:57:49,29,trochee,0.21666666666666667
ie22,2020/07/14 09:57:49,30,trochee,-0.3566666666666667
ie22,2020/07/14 09:57:49,31,unpredictable,-0.05833333333333324
ie22,2020/07/14 09:57:49,32,unpredictable,0.19166666666666676
ie22,2020/07/14 09:57:49,33,unpredictable,0.16666666666666666
ie22,2020/07/14 09:57:49,34,unpredictable,0.21666666666666667
ie22,2020/07/14 09:57:49,35,unpredictable,0.2
ie22,2020/07/14 09:57:49,36,unpredictable,-0.3750000000000001
ie22,2020/07/14 09:57:49,37,unpredictable,0.15
ie22,2020/07/14 09:57:49,38,unpredictable,NA
ie22,2020/07/14 09:57:49,39,unpredictable,-0.24166666666666659
ie22,2020/07/14 09:57:49,40,unpredictable,0.13333333333333333
