subject_id,date,trial_num,condition,deviation
ie25,2020/07/23 18:39:03,1,spondee,0.016666666666666666
ie25,2020/07/23 18:39:03,2,spondee,0.06666666666666667
ie25,2020/07/23 18:39:03,3,spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,4,spondee,0.0
ie25,2020/07/23 18:39:03,5,spondee,-0.06666666666666665
ie25,2020/07/23 18:39:03,6,spondee,0.016666666666666666
ie25,2020/07/23 18:39:03,7,spondee,-0.050000000000000044
ie25,2020/07/23 18:39:03,8,spondee,-0.06666666666666665
ie25,2020/07/23 18:39:03,9,spondee,-0.050000000000000044
ie25,2020/07/23 18:39:03,10,spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,11,stressed_spondee,NA
ie25,2020/07/23 18:39:03,12,stressed_spondee,0.16666666666666666
ie25,2020/07/23 18:39:03,13,stressed_spondee,-0.050000000000000044
ie25,2020/07/23 18:39:03,14,stressed_spondee,-0.35
ie25,2020/07/23 18:39:03,15,stressed_spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,16,stressed_spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,17,stressed_spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,18,stressed_spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,19,stressed_spondee,0.0
ie25,2020/07/23 18:39:03,20,stressed_spondee,-0.01666666666666672
ie25,2020/07/23 18:39:03,21,trochee,-0.2566666666666667
ie25,2020/07/23 18:39:03,22,trochee,-0.1233333333333333
ie25,2020/07/23 18:39:03,23,trochee,0.016666666666666666
ie25,2020/07/23 18:39:03,24,trochee,0.05
ie25,2020/07/23 18:39:03,25,trochee,0.05
ie25,2020/07/23 18:39:03,26,trochee,0.0
ie25,2020/07/23 18:39:03,27,trochee,0.18333333333333332
ie25,2020/07/23 18:39:03,28,trochee,-0.64
ie25,2020/07/23 18:39:03,29,trochee,-0.10666666666666669
ie25,2020/07/23 18:39:03,30,trochee,0.016666666666666666
ie25,2020/07/23 18:39:03,31,unpredictable,NA
ie25,2020/07/23 18:39:03,32,unpredictable,0.016666666666666666
ie25,2020/07/23 18:39:03,33,unpredictable,0.2833333333333333
ie25,2020/07/23 18:39:03,34,unpredictable,-0.40833333333333344
ie25,2020/07/23 18:39:03,35,unpredictable,-0.3916666666666667
ie25,2020/07/23 18:39:03,36,unpredictable,-0.3750000000000001
ie25,2020/07/23 18:39:03,37,unpredictable,0.21666666666666667
ie25,2020/07/23 18:39:03,38,unpredictable,0.016666666666666666
ie25,2020/07/23 18:39:03,39,unpredictable,0.18333333333333332
ie25,2020/07/23 18:39:03,40,unpredictable,-0.40833333333333344
