subject_id,date,trial_num,condition,deviation
im10,2020/02/19 18:41:15,1,spondee,0.36666666666666664
im10,2020/02/19 18:41:15,2,spondee,0.2833333333333333
im10,2020/02/19 18:41:15,3,spondee,0.25
im10,2020/02/19 18:41:15,4,spondee,0.3
im10,2020/02/19 18:41:15,5,spondee,0.3333333333333333
im10,2020/02/19 18:41:15,6,spondee,0.3
im10,2020/02/19 18:41:15,7,spondee,0.36666666666666664
im10,2020/02/19 18:41:15,8,spondee,0.3
im10,2020/02/19 18:41:15,9,spondee,0.26666666666666666
im10,2020/02/19 18:41:15,10,spondee,0.2
im10,2020/02/19 18:41:15,11,stressed_spondee,0.3333333333333333
im10,2020/02/19 18:41:15,12,stressed_spondee,0.26666666666666666
im10,2020/02/19 18:41:15,13,stressed_spondee,0.18333333333333332
im10,2020/02/19 18:41:15,14,stressed_spondee,0.2
im10,2020/02/19 18:41:15,15,stressed_spondee,0.16666666666666666
im10,2020/02/19 18:41:15,16,stressed_spondee,0.2
im10,2020/02/19 18:41:15,17,stressed_spondee,0.65
im10,2020/02/19 18:41:15,18,stressed_spondee,0.2
im10,2020/02/19 18:41:15,19,stressed_spondee,0.2
im10,2020/02/19 18:41:15,20,stressed_spondee,0.18333333333333332
im10,2020/02/19 18:41:15,21,trochee,0.35
im10,2020/02/19 18:41:15,22,trochee,0.2833333333333333
im10,2020/02/19 18:41:15,23,trochee,0.23333333333333334
im10,2020/02/19 18:41:15,24,trochee,-0.023333333333333317
im10,2020/02/19 18:41:15,25,trochee,0.26666666666666666
im10,2020/02/19 18:41:15,26,trochee,0.2
im10,2020/02/19 18:41:15,27,trochee,0.2
im10,2020/02/19 18:41:15,28,trochee,0.16666666666666666
im10,2020/02/19 18:41:15,29,trochee,0.18333333333333332
im10,2020/02/19 18:41:15,30,trochee,0.26666666666666666
im10,2020/02/19 18:41:15,31,unpredictable,0.31666666666666665
im10,2020/02/19 18:41:15,32,unpredictable,-0.15833333333333344
im10,2020/02/19 18:41:15,33,unpredictable,0.23333333333333334
im10,2020/02/19 18:41:15,34,unpredictable,0.38333333333333336
im10,2020/02/19 18:41:15,35,unpredictable,0.21666666666666667
im10,2020/02/19 18:41:15,36,unpredictable,-0.5250000000000001
im10,2020/02/19 18:41:15,37,unpredictable,0.5
im10,2020/02/19 18:41:15,38,unpredictable,0.25
im10,2020/02/19 18:41:15,39,unpredictable,0.18333333333333332
im10,2020/02/19 18:41:15,40,unpredictable,0.25
