subject_id,date,trial_num,condition,deviation
mo17,2020/01/04 19:19:00,1,spondee,-0.09999999999999998
mo17,2020/01/04 19:19:00,2,spondee,-0.1166666666666667
mo17,2020/01/04 19:19:00,3,spondee,-0.18333333333333335
mo17,2020/01/04 19:19:00,4,spondee,NA
mo17,2020/01/04 19:19:00,5,spondee,-0.16666666666666663
mo17,2020/01/04 19:19:00,6,spondee,-0.18333333333333335
mo17,2020/01/04 19:19:00,7,spondee,-0.3
mo17,2020/01/04 19:19:00,8,spondee,-0.35
mo17,2020/01/04 19:19:00,9,spondee,-0.26666666666666666
mo17,2020/01/04 19:19:00,10,spondee,-0.3
mo17,2020/01/04 19:19:00,11,stressed_spondee,-0.23333333333333328
mo17,2020/01/04 19:19:00,12,stressed_spondee,-0.09999999999999998
mo17,2020/01/04 19:19:00,13,stressed_spondee,-0.1166666666666667
mo17,2020/01/04 19:19:00,14,stressed_spondee,-0.16666666666666663
mo17,2020/01/04 19:19:00,15,stressed_spondee,-0.1166666666666667
mo17,2020/01/04 19:19:00,16,stressed_spondee,-0.1166666666666667
mo17,2020/01/04 19:19:00,17,stressed_spondee,-0.15000000000000002
mo17,2020/01/04 19:19:00,18,stressed_spondee,-0.16666666666666663
mo17,2020/01/04 19:19:00,19,stressed_spondee,-0.15000000000000002
mo17,2020/01/04 19:19:00,20,stressed_spondee,-0.23333333333333328
mo17,2020/01/04 19:19:00,21,trochee,0.05
mo17,2020/01/04 19:19:00,22,trochee,-0.043333333333333335
mo17,2020/01/04 19:19:00,23,trochee,-0.4066666666666666
mo17,2020/01/04 19:19:00,24,trochee,-0.4733333333333333
mo17,2020/01/04 19:19:00,25,trochee,-0.43999999999999995
mo17,2020/01/04 19:19:00,26,trochee,-0.07666666666666666
mo17,2020/01/04 19:19:00,27,trochee,-0.3566666666666667
mo17,2020/01/04 19:19:00,28,trochee,-0.4066666666666666
mo17,2020/01/04 19:19:00,29,trochee,-0.39
mo17,2020/01/04 19:19:00,30,trochee,-0.4066666666666666
mo17,2020/01/04 19:19:00,31,unpredictable,0.17500000000000004
mo17,2020/01/04 19:19:00,32,unpredictable,-0.14166666666666672
mo17,2020/01/04 19:19:00,33,unpredictable,NA
mo17,2020/01/04 19:19:00,34,unpredictable,0.29166666666666674
mo17,2020/01/04 19:19:00,35,unpredictable,0.03333333333333333
mo17,2020/01/04 19:19:00,36,unpredictable,0.19166666666666676
mo17,2020/01/04 19:19:00,37,unpredictable,-0.5083333333333334
mo17,2020/01/04 19:19:00,38,unpredictable,-0.6583333333333334
mo17,2020/01/04 19:19:00,39,unpredictable,NA
mo17,2020/01/04 19:19:00,40,unpredictable,-0.4750000000000001
