,subject_id,date,lang,level,sequence,response,time,correct
0,mo05,2019/12/30 18:22:28,es,3,"5, 9, 3","5, 9, 3",2.8145120139997744,1
1,mo05,2019/12/30 18:22:28,es,3,"1, 13, 2","1, 13, 2",3.381535952001286,1
2,mo05,2019/12/30 18:22:28,es,3,"10, 14, 8","10, 14, 8",2.297381034000864,1
3,mo05,2019/12/30 18:22:28,es,4,"15, 14, 7, 3","15, 14, 11, 7",2.4481096119998256,0
4,mo05,2019/12/30 18:22:28,es,4,"2, 7, 3, 11","2, 7, 3, 11",2.997659136999573,1
5,mo05,2019/12/30 18:22:28,es,4,"2, 7, 10, 6","2, 7, 10, 6",3.2803841099994315,1
6,mo05,2019/12/30 18:22:28,es,5,"4, 0, 15, 12, 1","4, 0, 15, 12, 1",5.664134636997915,1
7,mo05,2019/12/30 18:22:28,es,5,"6, 2, 0, 3, 9","6, 2, 0, 3, 9",3.7466197350004222,1
8,mo05,2019/12/30 18:22:28,es,5,"15, 11, 2, 7, 3","15, 11, 2, 6, 3",4.698295101003168,0
9,mo05,2019/12/30 18:22:28,es,6,"9, 7, 14, 3, 0, 1","10, 7, 14, 3, 2, 1",4.281245591999323,0
10,mo05,2019/12/30 18:22:28,es,6,"14, 7, 9, 0, 13, 5","14, 7, 0, 13, 10, 9",7.080288156001188,0
11,mo05,2019/12/30 18:22:28,es,6,"14, 12, 9, 5, 10, 7","14, 12, 9, 7, 5, 10",7.564263252999808,0
12,mo05,2019/12/30 18:22:28,es,7,"1, 14, 13, 15, 0, 7, 3","1, 14, 13, 12, 0, 7, 15",9.41351936999854,0
13,mo05,2019/12/30 18:22:28,es,7,"5, 13, 15, 6, 9, 4, 12","5, 9, 13, 15, 6, 12, 0",7.013536041002226,0
14,mo05,2019/12/30 18:22:28,es,7,"9, 14, 4, 3, 15, 1, 2","5, 13, 9, 4, 15, 1, 2",6.080862393002462,0
15,mo05,2019/12/30 18:22:28,es,8,"10, 4, 11, 6, 13, 12, 9, 7","14, 10, 4, 11, 12, 7, 6, 2",9.963647214000957,0
16,mo05,2019/12/30 18:22:28,es,8,"4, 6, 15, 0, 14, 13, 2, 3","4, 5, 15, 12, 0, 1, 2, 9",7.231114987000183,0
17,mo05,2019/12/30 18:22:28,es,8,"0, 15, 7, 9, 13, 1, 5, 4","0, 5, 10, 15, 1, 4, 9, 3",16.447281240001757,0
18,mo05,2019/12/30 18:22:28,es,9,"11, 9, 7, 5, 4, 1, 2, 15, 0","11, 10, 9, 7, 4, 2, 1, 15, 0",10.99685019500248,0
19,mo05,2019/12/30 18:22:28,es,9,"4, 7, 0, 11, 5, 2, 1, 15, 14","4, 6, 7, 1, 0, 12, 11, 10, 13",8.212982411001576,0
20,mo05,2019/12/30 18:22:28,es,9,"0, 7, 15, 1, 4, 14, 12, 3, 2","0, 7, 11, 12, 13, 2, 1, 10, 9",9.03119555900048,0
