,subject_id,date,lang,level,sequence,response,time,correct
0,mo26,2020/01/13 20:19:27,es,3,"8, 10, 11","8, 10, 11",4.547463590999996,1
1,mo26,2020/01/13 20:19:27,es,3,"12, 13, 9","12, 13, 9",4.3812387850000505,1
2,mo26,2020/01/13 20:19:27,es,3,"14, 6, 5","14, 6, 5",3.76399851400015,1
3,mo26,2020/01/13 20:19:27,es,4,"13, 5, 8, 14","13, 5, 8, 14",6.663733225999977,1
4,mo26,2020/01/13 20:19:27,es,4,"1, 3, 2, 15","1, 3, 2, 15",5.847028509999973,1
5,mo26,2020/01/13 20:19:27,es,4,"13, 11, 1, 4","13, 11, 1, 4",6.147676383999851,1
6,mo26,2020/01/13 20:19:27,es,5,"12, 2, 5, 1, 15","12, 2, 5, 1, 15",8.313982370999838,1
7,mo26,2020/01/13 20:19:27,es,5,"9, 11, 3, 14, 0","9, 11, 3, 14, 0",7.447578291000127,1
8,mo26,2020/01/13 20:19:27,es,5,"1, 0, 10, 3, 6","1, 0, 10, 3, 6",13.36261903600007,1
9,mo26,2020/01/13 20:19:27,es,6,"6, 5, 12, 0, 2, 13","6, 5, 12, 0, 2, 13",7.8638035600001785,1
10,mo26,2020/01/13 20:19:27,es,6,"3, 7, 1, 5, 14, 9","3, 7, 1, 5, 14, 10",11.780451330999995,0
11,mo26,2020/01/13 20:19:27,es,6,"15, 14, 13, 1, 8, 11","15, 14, 13, 1, 8, 11",7.44772402600006,1
12,mo26,2020/01/13 20:19:27,es,7,"6, 10, 15, 8, 13, 2, 0","6, 10, 15, 8, 13, 2, 0",8.4971626009999,1
13,mo26,2020/01/13 20:19:27,es,7,"1, 11, 8, 13, 15, 6, 10","1, 8, 11, 13, 15, 6, 10",11.229675186999884,0
14,mo26,2020/01/13 20:19:27,es,7,"6, 11, 10, 7, 9, 8, 15","6, 11, 10, 7, 8, 15, 14",11.246545683000022,0
15,mo26,2020/01/13 20:19:27,es,8,"6, 5, 2, 12, 11, 10, 8, 9","5, 6, 2, 12, 11, 4, 9, 10",18.662911845000053,0
16,mo26,2020/01/13 20:19:27,es,8,"12, 10, 1, 3, 6, 7, 9, 8","12, 10, 1, 3, 11, 8, 9, 7",18.76275785300004,0
17,mo26,2020/01/13 20:19:27,es,8,"12, 3, 7, 15, 6, 10, 4, 13","12, 3, 15, 7, 8, 14, 10, 5",13.446507591,0
18,mo26,2020/01/13 20:19:27,es,9,"3, 1, 5, 11, 6, 4, 8, 9, 2","3, 1, 5, 11, 8, 10, 7, 13, 2",15.513328111999954,0
19,mo26,2020/01/13 20:19:27,es,9,"15, 8, 2, 10, 4, 11, 14, 6, 0","15, 8, 2, 11, 9, 14, 6, 5, 0",16.42938275000006,0
20,mo26,2020/01/13 20:19:27,es,9,"10, 12, 7, 14, 6, 4, 8, 1, 3","10, 12, 14, 7, 4, 9, 15, 3, 0",13.479410874999985,0
