subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
im02,2/9/20 19:29,1,right,fast,-5.38905,-0.760413433
im02,2/9/20 19:29,2,left,slow,-2.668233333,-0.823020769
im02,2/9/20 19:29,3,right,slow,-2.344033333,-0.723020769
im02,2/9/20 19:29,4,left,medium,-0.01,-0.001937984
im02,2/9/20 19:29,5,left,fast,-0.191916667,-0.0270801
im02,2/9/20 19:29,6,left,medium,-2.074,-0.401937984
im02,2/9/20 19:29,7,right,fast,-1.4912,-0.210413433
im02,2/9/20 19:29,8,left,fast,2.288533333,0.3229199
im02,2/9/20 19:29,9,right,fast,2.170416667,0.306253234
im02,2/9/20 19:29,10,right,medium,1.624,0.314728682
im02,2/9/20 19:29,11,right,fast,5.477683333,0.7729199
im02,2/9/20 19:29,12,left,medium,3.344,0.648062016
im02,2/9/20 19:29,13,left,fast,5.24145,0.739586567
im02,2/9/20 19:29,14,right,slow,1.978633333,0.610312564
im02,2/9/20 19:29,15,right,fast,3.82405,0.539586567
im02,2/9/20 19:29,16,left,fast,4.768983333,0.6729199
im02,2/9/20 19:29,17,left,slow,2.140733333,0.660312564
im02,2/9/20 19:29,18,left,medium,3.946,0.764728682
im02,2/9/20 19:29,19,right,medium,3.946,0.764728682
im02,2/9/20 19:29,20,left,medium,5.064,0.981395349
im02,2/9/20 19:29,21,right,medium,NA,NA
im02,2/9/20 19:29,22,left,fast,1.934183333,0.2729199
im02,2/9/20 19:29,23,right,fast,5.477683333,0.7729199
im02,2/9/20 19:29,24,left,fast,2.642883333,0.3729199
im02,2/9/20 19:29,25,right,medium,0.936,0.181395349
im02,2/9/20 19:29,26,right,slow,-0.074633333,-0.023020769
im02,2/9/20 19:29,27,right,medium,4.29,0.831395349
im02,2/9/20 19:29,28,left,slow,2.2488,0.693645898
im02,2/9/20 19:29,29,right,medium,1.882,0.364728682
im02,2/9/20 19:29,30,right,fast,4.8871,0.689586567
im02,2/9/20 19:29,31,left,slow,0.952,0.293645898
im02,2/9/20 19:29,32,right,slow,-0.3448,-0.106354102
im02,2/9/20 19:29,33,left,slow,-0.236733333,-0.073020769
im02,2/9/20 19:29,34,right,slow,0.952,0.293645898
im02,2/9/20 19:29,35,left,slow,2.032666667,0.626979231
im02,2/9/20 19:29,36,left,medium,5.236,1.014728682
im02,2/9/20 19:29,37,right,fast,4.650866667,0.656253234
im02,2/9/20 19:29,38,left,slow,2.032666667,0.626979231
im02,2/9/20 19:29,39,right,fast,4.414633333,0.6229199
im02,2/9/20 19:29,40,left,fast,3.587816667,0.506253234
im02,2/9/20 19:29,41,right,slow,2.464933333,0.760312564
im02,2/9/20 19:29,42,right,medium,4.462,0.864728682
im02,2/9/20 19:29,43,left,medium,NA,NA
im02,2/9/20 19:29,44,left,slow,-1.425466667,-0.439687436
im02,2/9/20 19:29,45,right,slow,-0.560933333,-0.173020769
im02,2/9/20 19:29,46,right,fast,0.28055,0.039586567
im02,2/9/20 19:29,47,left,medium,-1.214,-0.235271318
im02,2/9/20 19:29,48,right,slow,-1.749666667,-0.539687436
im02,2/9/20 19:29,49,left,slow,-1.4795,-0.456354102
im02,2/9/20 19:29,50,left,fast,5.5958,0.789586567
im02,2/9/20 19:29,51,right,slow,0.3036,0.093645898
im02,2/9/20 19:29,52,left,fast,4.296516667,0.606253234
im02,2/9/20 19:29,53,right,medium,-0.526,-0.101937984
im02,2/9/20 19:29,54,left,slow,-0.128666667,-0.039687436
im02,2/9/20 19:29,55,left,medium,2.398,0.464728682
im02,2/9/20 19:29,56,left,fast,0.398666667,0.056253234
im02,2/9/20 19:29,57,right,medium,-0.354,-0.068604651
im02,2/9/20 19:29,58,right,slow,-3.208566667,-0.989687436
im02,2/9/20 19:29,59,left,medium,-0.784,-0.151937984
im02,2/9/20 19:29,60,right,medium,-0.87,-0.168604651
