subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
am01,2020/02/08 12:50:39,1,right,fast,3.8240500000000246,0.5395865669535804
am01,2020/02/08 12:50:39,2,right,medium,2.484000000000039,0.48139534883721685
am01,2020/02/08 12:50:39,3,right,slow,3.7076999999999014,1.1436458975940473
am01,2020/02/08 12:50:39,4,right,fast,4.768983333333363,0.6729199002869145
am01,2020/02/08 12:50:39,5,left,medium,5.4940000000000495,1.0647286821705522
am01,2020/02/08 12:50:39,6,right,medium,5.58000000000005,1.081395348837219
am01,2020/02/08 12:50:39,7,right,fast,0.9892500000000126,0.13958656695357877
am01,2020/02/08 12:50:39,8,right,slow,3.329466666666571,1.0269792309273815
am01,2020/02/08 12:50:39,9,right,medium,5.064000000000048,0.9813953488372186
am01,2020/02/08 12:50:39,10,right,fast,3.3515833333333553,0.47291990028691344
am01,2020/02/08 12:50:39,11,left,fast,2.9972333333333534,0.4229199002869132
am01,2020/02/08 12:50:39,12,right,fast,NA,NA
am01,2020/02/08 12:50:39,13,right,medium,3.000000000000041,0.5813953488372172
am01,2020/02/08 12:50:39,14,left,slow,2.57299999999991,0.7936458975940499
am01,2020/02/08 12:50:39,15,right,slow,4.085933333333232,1.2603125642607131
am01,2020/02/08 12:50:39,16,left,slow,2.7891333333332415,0.8603125642607161
am01,2020/02/08 12:50:39,17,left,medium,4.204000000000045,0.8147286821705514
am01,2020/02/08 12:50:39,18,right,slow,1.006033333333253,0.3103125642607196
am01,2020/02/08 12:50:39,19,left,fast,1.2254833333333455,0.17291990028691204
am01,2020/02/08 12:50:39,20,left,medium,2.140000000000038,0.41472868217055
am01,2020/02/08 12:50:39,21,right,medium,3.860000000000044,0.7480620155038844
am01,2020/02/08 12:50:39,22,left,fast,1.2254833333333455,0.17291990028691204
am01,2020/02/08 12:50:39,23,right,slow,1.3842666666665835,0.42697923092738543
am01,2020/02/08 12:50:39,24,left,medium,4.376000000000046,0.8480620155038848
am01,2020/02/08 12:50:39,25,right,slow,4.4641666666665625,1.376979230927379
am01,2020/02/08 12:50:39,26,left,medium,5.322000000000049,1.0313953488372187
am01,2020/02/08 12:50:39,27,right,fast,3.942166666666692,0.5562532336202473
am01,2020/02/08 12:50:39,28,left,medium,5.150000000000048,0.9980620155038853
am01,2020/02/08 12:50:39,29,right,fast,0.9892500000000126,0.13958656695357877
am01,2020/02/08 12:50:39,30,left,slow,3.167366666666572,0.9769792309273819
am01,2020/02/08 12:50:39,31,right,slow,2.0866999999999134,0.643645897594051
am01,2020/02/08 12:50:39,32,left,slow,NA,NA
am01,2020/02/08 12:50:39,33,left,fast,2.406650000000017,0.33958656695357936
am01,2020/02/08 12:50:39,34,left,slow,1.9786333333332475,0.6103125642607179
am01,2020/02/08 12:50:39,35,left,fast,1.1073666666666782,0.15625323362024526
am01,2020/02/08 12:50:39,36,right,medium,4.290000000000045,0.8313953488372181
am01,2020/02/08 12:50:39,37,right,slow,3.977866666666566,1.2269792309273801
am01,2020/02/08 12:50:39,38,left,slow,2.518966666666577,0.7769792309273834
am01,2020/02/08 12:50:39,39,left,medium,4.376000000000046,0.8480620155038848
am01,2020/02/08 12:50:39,40,left,fast,2.524766666666684,0.35625323362024613
am01,2020/02/08 12:50:39,41,left,slow,3.4375333333332367,1.0603125642607145
am01,2020/02/08 12:50:39,42,right,fast,0.3986666666666805,0.05625323362024559
am01,2020/02/08 12:50:39,43,left,medium,1.3660000000000352,0.26472868217054946
am01,2020/02/08 12:50:39,44,left,slow,5.490799999999888,1.6936458975940432
am01,2020/02/08 12:50:39,45,left,medium,NA,NA
am01,2020/02/08 12:50:39,46,left,slow,0.8439333333332542,0.26031256426071997
am01,2020/02/08 12:50:39,47,right,medium,3.5160000000000426,0.6813953488372175
am01,2020/02/08 12:50:39,48,left,medium,5.4940000000000495,1.0647286821705522
am01,2020/02/08 12:50:39,49,left,fast,4.768983333333363,0.6729199002869145
am01,2020/02/08 12:50:39,50,right,medium,3.7740000000000435,0.7313953488372177
am01,2020/02/08 12:50:39,51,right,fast,2.524766666666684,0.35625323362024613
am01,2020/02/08 12:50:39,52,right,slow,2.9512333333332403,0.9103125642607157
am01,2020/02/08 12:50:39,53,left,slow,1.600399999999917,0.49364589759405214
am01,2020/02/08 12:50:39,54,left,fast,3.8240500000000246,0.5395865669535804
am01,2020/02/08 12:50:39,55,right,slow,3.5996333333332355,1.1103125642607143
am01,2020/02/08 12:50:39,56,right,fast,2.7610000000000188,0.3895865669535796
am01,2020/02/08 12:50:39,57,right,medium,NA,NA
am01,2020/02/08 12:50:39,58,left,fast,-0.31003333333331806,-0.04374676637975421
am01,2020/02/08 12:50:39,59,right,medium,0.4200000000000328,0.08139534883721565
am01,2020/02/08 12:50:39,60,left,fast,4.768983333333363,0.6729199002869145
