subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
im26,2020/07/06 17:32:39,1,right,fast,-0.9006166666666502,-0.12708009971308737
im26,2020/07/06 17:32:39,2,left,slow,-0.8311000000000659,-0.2563541024059426
im26,2020/07/06 17:32:39,3,right,medium,2.5700000000000394,0.49806201550388357
im26,2020/07/06 17:32:39,4,left,fast,NA,NA
im26,2020/07/06 17:32:39,5,left,slow,-1.8577333333333916,-0.5730207690726069
im26,2020/07/06 17:32:39,6,right,fast,0.044316666666681215,0.006253233620245692
im26,2020/07/06 17:32:39,7,right,medium,0.0760000000000316,0.014728682170548759
im26,2020/07/06 17:32:39,8,left,slow,1.3302333333332506,0.4103125642607189
im26,2020/07/06 17:32:39,9,left,medium,2.8280000000000403,0.5480620155038838
im26,2020/07/06 17:32:39,10,left,fast,2.170416666666682,0.30625323362024587
im26,2020/07/06 17:32:39,11,right,medium,1.882000000000037,0.36472868217054977
im26,2020/07/06 17:32:39,12,left,medium,0.5060000000000322,0.0980620155038822
im26,2020/07/06 17:32:39,13,right,medium,0.0760000000000316,0.014728682170548759
im26,2020/07/06 17:32:39,14,right,fast,5.005216666666698,0.706253233620248
im26,2020/07/06 17:32:39,15,right,slow,-0.6149666666667342,-0.18968743573927643
im26,2020/07/06 17:32:39,16,left,slow,0.6818333333332554,0.21031256426072034
im26,2020/07/06 17:32:39,17,left,medium,3.2580000000000418,0.6313953488372174
im26,2020/07/06 17:32:39,18,right,slow,-1.4254666666667282,-0.4396874357392746
im26,2020/07/06 17:32:39,19,right,fast,NA,NA
im26,2020/07/06 17:32:39,20,left,fast,-0.4281499999999845,-0.06041343304642084
im26,2020/07/06 17:32:39,21,left,medium,-1.1279999999999726,-0.21860465116278538
im26,2020/07/06 17:32:39,22,right,medium,-0.955999999999972,-0.18527131782945194
im26,2020/07/06 17:32:39,23,right,slow,2.0866999999999134,0.643645897594051
im26,2020/07/06 17:32:39,24,left,medium,4.376000000000046,0.8480620155038848
im26,2020/07/06 17:32:39,25,right,slow,3.4375333333332367,1.0603125642607145
im26,2020/07/06 17:32:39,26,left,slow,1.0600666666665859,0.3269792309273861
im26,2020/07/06 17:32:39,27,right,slow,2.356866666666578,0.7269792309273837
im26,2020/07/06 17:32:39,28,left,medium,NA,NA
im26,2020/07/06 17:32:39,29,right,fast,0.28055000000001407,0.039586566953578955
im26,2020/07/06 17:32:39,30,left,medium,0.1620000000000319,0.03139534883721548
im26,2020/07/06 17:32:39,31,left,fast,2.2885333333333495,0.3229199002869126
im26,2020/07/06 17:32:39,32,right,medium,2.3120000000000385,0.4480620155038834
im26,2020/07/06 17:32:39,33,left,fast,3.233466666666688,0.45625323362024667
im26,2020/07/06 17:32:39,34,right,slow,1.006033333333253,0.3103125642607196
im26,2020/07/06 17:32:39,35,right,medium,1.3660000000000352,0.26472868217054946
im26,2020/07/06 17:32:39,36,right,fast,NA,NA
im26,2020/07/06 17:32:39,37,left,fast,3.233466666666688,0.45625323362024667
im26,2020/07/06 17:32:39,38,right,medium,4.032000000000044,0.7813953488372178
im26,2020/07/06 17:32:39,39,right,fast,NA,NA
im26,2020/07/06 17:32:39,40,right,medium,4.376000000000046,0.8480620155038848
im26,2020/07/06 17:32:39,41,left,fast,0.044316666666681215,0.006253233620245692
im26,2020/07/06 17:32:39,42,left,medium,4.892000000000047,0.9480620155038851
im26,2020/07/06 17:32:39,43,left,fast,NA,NA
im26,2020/07/06 17:32:39,44,right,fast,NA,NA
im26,2020/07/06 17:32:39,45,left,slow,2.7350999999999086,0.8436458975940495
im26,2020/07/06 17:32:39,46,right,slow,1.1681333333332518,0.3603125642607192
im26,2020/07/06 17:32:39,47,left,slow,NA,NA
im26,2020/07/06 17:32:39,48,right,slow,3.8157666666665673,1.1769792309273803
im26,2020/07/06 17:32:39,49,left,fast,NA,NA
im26,2020/07/06 17:32:39,50,right,slow,3.113333333333239,0.9603125642607153
im26,2020/07/06 17:32:39,51,left,medium,5.322000000000049,1.0313953488372187
im26,2020/07/06 17:32:39,52,left,slow,NA,NA
im26,2020/07/06 17:32:39,53,left,medium,NA,NA
im26,2020/07/06 17:32:39,54,right,medium,-0.955999999999972,-0.18527131782945194
im26,2020/07/06 17:32:39,55,left,slow,1.9245999999999146,0.5936458975940514
im26,2020/07/06 17:32:39,56,right,slow,1.2221666666665847,0.3769792309273858
im26,2020/07/06 17:32:39,57,left,fast,NA,NA
im26,2020/07/06 17:32:39,58,right,fast,-0.07379999999998521,-0.010413433046420941
im26,2020/07/06 17:32:39,59,left,slow,-1.3714333333333952,-0.42302076907260805
im26,2020/07/06 17:32:39,60,right,fast,NA,NA
