subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ae29,2020/07/21 20:05:46,1,right,slow,0.6277999999999224,0.1936458975940538
ae29,2020/07/21 20:05:46,2,left,slow,1.006033333333253,0.3103125642607196
ae29,2020/07/21 20:05:46,3,right,medium,1.1940000000000346,0.231395348837216
ae29,2020/07/21 20:05:46,4,left,fast,-1.136849999999983,-0.16041343304642064
ae29,2020/07/21 20:05:46,5,right,fast,2.406650000000017,0.33958656695357936
ae29,2020/07/21 20:05:46,6,right,slow,2.464933333333244,0.7603125642607168
ae29,2020/07/21 20:05:46,7,left,medium,4.032000000000044,0.7813953488372178
ae29,2020/07/21 20:05:46,8,right,slow,0.7898999999999212,0.24364589759405342
ae29,2020/07/21 20:05:46,9,left,medium,-0.0099999999999687,-0.001937984496117965
ae29,2020/07/21 20:05:46,10,left,slow,1.4382999999999164,0.44364589759405193
ae29,2020/07/21 20:05:46,11,right,slow,1.7084666666665829,0.5269792309273852
ae29,2020/07/21 20:05:46,12,left,slow,0.8439333333332542,0.26031256426071997
ae29,2020/07/21 20:05:46,13,left,fast,1.2254833333333455,0.17291990028691204
ae29,2020/07/21 20:05:46,14,right,fast,0.9892500000000126,0.13958656695357877
ae29,2020/07/21 20:05:46,15,left,medium,1.7960000000000367,0.34806201550388305
ae29,2020/07/21 20:05:46,16,right,medium,2.3120000000000385,0.4480620155038834
ae29,2020/07/21 20:05:46,17,right,fast,1.3436000000000128,0.18958656695357878
ae29,2020/07/21 20:05:46,18,left,fast,2.052300000000015,0.2895865669535791
ae29,2020/07/21 20:05:46,19,right,slow,0.3035999999999257,0.09364589759405481
ae29,2020/07/21 20:05:46,20,left,slow,1.600399999999917,0.49364589759405214
ae29,2020/07/21 20:05:46,21,right,medium,4.118000000000045,0.7980620155038847
ae29,2020/07/21 20:05:46,22,left,slow,3.329466666666571,1.0269792309273815
ae29,2020/07/21 20:05:46,23,right,fast,-0.9006166666666502,-0.12708009971308737
ae29,2020/07/21 20:05:46,24,left,slow,-0.23673333333340363,-0.07302076907261063
ae29,2020/07/21 20:05:46,25,left,fast,2.6428833333333515,0.37291990028691285
ae29,2020/07/21 20:05:46,26,right,slow,4.356099999999897,1.3436458975940457
ae29,2020/07/21 20:05:46,27,left,slow,1.7084666666665829,0.5269792309273852
ae29,2020/07/21 20:05:46,28,right,medium,1.4520000000000373,0.2813953488372165
ae29,2020/07/21 20:05:46,29,right,fast,0.9892500000000126,0.13958656695357877
ae29,2020/07/21 20:05:46,30,left,fast,1.5798333333333456,0.22291990028691205
ae29,2020/07/21 20:05:46,31,left,medium,-0.7839999999999714,-0.15193798449611848
ae29,2020/07/21 20:05:46,32,right,medium,0.6780000000000328,0.13139534883721565
ae29,2020/07/21 20:05:46,33,left,fast,-3.0267166666666476,-0.427080099713087
ae29,2020/07/21 20:05:46,34,left,medium,0.8500000000000334,0.1647286821705491
ae29,2020/07/21 20:05:46,35,right,medium,1.624000000000036,0.3147286821705496
ae29,2020/07/21 20:05:46,36,right,slow,5.112566666666558,1.5769792309273774
ae29,2020/07/21 20:05:46,37,right,fast,1.5798333333333456,0.22291990028691205
ae29,2020/07/21 20:05:46,38,right,slow,2.518966666666577,0.7769792309273834
ae29,2020/07/21 20:05:46,39,left,slow,2.8431666666665745,0.8769792309273826
ae29,2020/07/21 20:05:46,40,right,medium,2.484000000000039,0.48139534883721685
ae29,2020/07/21 20:05:46,41,left,fast,1.4617166666666783,0.20625323362024528
ae29,2020/07/21 20:05:46,42,left,medium,0.8500000000000334,0.1647286821705491
ae29,2020/07/21 20:05:46,43,left,fast,3.8240500000000246,0.5395865669535804
ae29,2020/07/21 20:05:46,44,right,fast,3.1153500000000207,0.4395865669535799
ae29,2020/07/21 20:05:46,45,left,fast,0.3986666666666805,0.05625323362024559
ae29,2020/07/21 20:05:46,46,left,medium,2.3980000000000388,0.46472868217055013
ae29,2020/07/21 20:05:46,47,right,fast,3.58781666666669,0.506253233620247
ae29,2020/07/21 20:05:46,48,right,slow,3.4375333333332367,1.0603125642607145
ae29,2020/07/21 20:05:46,49,left,slow,4.085933333333232,1.2603125642607131
ae29,2020/07/21 20:05:46,50,left,medium,NA,NA
ae29,2020/07/21 20:05:46,51,right,fast,1.8160666666666803,0.25625323362024555
ae29,2020/07/21 20:05:46,52,left,medium,3.1720000000000415,0.6147286821705507
ae29,2020/07/21 20:05:46,53,right,fast,4.1784000000000265,0.5895865669535807
ae29,2020/07/21 20:05:46,54,right,medium,1.108000000000036,0.2147286821705496
ae29,2020/07/21 20:05:46,55,left,medium,3.1720000000000415,0.6147286821705507
ae29,2020/07/21 20:05:46,56,left,slow,1.7624999999999158,0.5436458975940518
ae29,2020/07/21 20:05:46,57,right,medium,3.860000000000044,0.7480620155038844
ae29,2020/07/21 20:05:46,58,right,slow,4.193999999999898,1.2936458975940461
ae29,2020/07/21 20:05:46,59,right,medium,NA,NA
ae29,2020/07/21 20:05:46,60,left,fast,3.233466666666688,0.45625323362024667
