subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ae08,2020/01/25 13:50:29,1,left,fast,2.2885333333333495,0.3229199002869126
ae08,2020/01/25 13:50:29,2,right,medium,-0.3539999999999699,-0.06860465116278486
ae08,2020/01/25 13:50:29,3,left,slow,1.1681333333332518,0.3603125642607192
ae08,2020/01/25 13:50:29,4,right,medium,0.4200000000000328,0.08139534883721565
ae08,2020/01/25 13:50:29,5,right,fast,2.052300000000015,0.2895865669535791
ae08,2020/01/25 13:50:29,6,right,slow,0.19553333333325984,0.06031256426072173
ae08,2020/01/25 13:50:29,7,left,slow,-0.3448000000000695,-0.1063541024059437
ae08,2020/01/25 13:50:29,8,left,fast,0.044316666666681215,0.006253233620245692
ae08,2020/01/25 13:50:29,9,right,fast,0.044316666666681215,0.006253233620245692
ae08,2020/01/25 13:50:29,10,right,slow,-0.3448000000000695,-0.1063541024059437
ae08,2020/01/25 13:50:29,11,left,medium,0.8500000000000334,0.1647286821705491
ae08,2020/01/25 13:50:29,12,left,slow,0.7898999999999212,0.24364589759405342
ae08,2020/01/25 13:50:29,13,right,medium,0.1620000000000319,0.03139534883721548
ae08,2020/01/25 13:50:29,14,left,medium,0.6780000000000328,0.13139534883721565
ae08,2020/01/25 13:50:29,15,left,slow,-0.07463333333340483,-0.02302076907261099
ae08,2020/01/25 13:50:29,16,right,slow,-0.45286666666673536,-0.1396874357392768
ae08,2020/01/25 13:50:29,17,right,medium,-0.2679999999999696,-0.05193798449611814
ae08,2020/01/25 13:50:29,18,left,fast,5.241450000000032,0.7395865669535816
ae08,2020/01/25 13:50:29,19,right,medium,-0.6119999999999708,-0.11860465116278503
ae08,2020/01/25 13:50:29,20,left,fast,-1.7274333333333152,-0.24374676637975382
ae08,2020/01/25 13:50:29,21,right,slow,-0.8851333333333988,-0.27302076907260914
ae08,2020/01/25 13:50:29,22,left,medium,-0.8699999999999717,-0.1686046511627852
ae08,2020/01/25 13:50:29,23,right,slow,-1.3714333333333952,-0.42302076907260805
ae08,2020/01/25 13:50:29,24,right,medium,-0.8699999999999717,-0.1686046511627852
ae08,2020/01/25 13:50:29,25,right,slow,-1.1553000000000635,-0.35635410240594184
ae08,2020/01/25 13:50:29,26,left,slow,-0.12866666666673776,-0.039687435739277535
ae08,2020/01/25 13:50:29,27,right,fast,-0.6643833333333173,-0.09374676637975411
ae08,2020/01/25 13:50:29,28,left,medium,-1.2999999999999732,-0.2519379844961188
ae08,2020/01/25 13:50:29,29,right,fast,-0.4281499999999845,-0.06041343304642084
ae08,2020/01/25 13:50:29,30,right,medium,-0.2679999999999696,-0.05193798449611814
ae08,2020/01/25 13:50:29,31,left,slow,-0.6690000000000671,-0.20635410240594296
ae08,2020/01/25 13:50:29,32,right,fast,-0.7824999999999838,-0.11041343304642075
ae08,2020/01/25 13:50:29,33,left,slow,-1.587566666666727,-0.4896874357392742
ae08,2020/01/25 13:50:29,34,left,fast,-0.07379999999998521,-0.010413433046420941
ae08,2020/01/25 13:50:29,35,left,medium,-1.2139999999999729,-0.2352713178294521
ae08,2020/01/25 13:50:29,36,left,fast,0.8711333333333471,0.12291990028691226
ae08,2020/01/25 13:50:29,37,left,medium,-1.2999999999999732,-0.2519379844961188
ae08,2020/01/25 13:50:29,38,right,fast,0.044316666666681215,0.006253233620245692
ae08,2020/01/25 13:50:29,39,left,slow,-0.8851333333333988,-0.27302076907260914
ae08,2020/01/25 13:50:29,40,right,fast,0.5167833333333469,0.07291990028691223
ae08,2020/01/25 13:50:29,41,left,slow,-0.29076666666673656,-0.08968743573927716
ae08,2020/01/25 13:50:29,42,right,fast,1.8160666666666803,0.25625323362024555
ae08,2020/01/25 13:50:29,43,left,fast,0.3986666666666805,0.05625323362024559
ae08,2020/01/25 13:50:29,44,right,medium,-0.7839999999999714,-0.15193798449611848
ae08,2020/01/25 13:50:29,45,left,medium,0.6780000000000328,0.13139534883721565
ae08,2020/01/25 13:50:29,46,right,slow,-0.6149666666667342,-0.18968743573927643
ae08,2020/01/25 13:50:29,47,left,slow,0.19553333333325984,0.06031256426072173
ae08,2020/01/25 13:50:29,48,right,slow,2.0866999999999134,0.643645897594051
ae08,2020/01/25 13:50:29,49,right,fast,2.524766666666684,0.35625323362024613
ae08,2020/01/25 13:50:29,50,left,medium,0.2480000000000322,0.048062015503882206
ae08,2020/01/25 13:50:29,51,right,medium,-0.0099999999999687,-0.001937984496117965
ae08,2020/01/25 13:50:29,52,left,fast,0.8711333333333471,0.12291990028691226
ae08,2020/01/25 13:50:29,53,right,fast,0.6349000000000125,0.08958656695357874
ae08,2020/01/25 13:50:29,54,right,medium,1.4520000000000373,0.2813953488372165
ae08,2020/01/25 13:50:29,55,right,slow,-0.3448000000000695,-0.1063541024059437
ae08,2020/01/25 13:50:29,56,left,fast,1.5798333333333456,0.22291990028691205
ae08,2020/01/25 13:50:29,57,left,medium,0.3340000000000325,0.06472868217054893
ae08,2020/01/25 13:50:29,58,left,fast,3.3515833333333553,0.47291990028691344
ae08,2020/01/25 13:50:29,59,left,medium,1.2800000000000367,0.24806201550388307
ae08,2020/01/25 13:50:29,60,right,slow,1.1681333333332518,0.3603125642607192
