subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ie30,2020/08/04 10:42:51,1,left,fast,2.170416666666682,0.30625323362024587
ie30,2020/08/04 10:42:51,2,left,medium,3.344000000000042,0.6480620155038841
ie30,2020/08/04 10:42:51,3,left,slow,2.57299999999991,0.7936458975940499
ie30,2020/08/04 10:42:51,4,left,medium,3.946000000000044,0.7647286821705511
ie30,2020/08/04 10:42:51,5,right,slow,1.3302333333332506,0.4103125642607189
ie30,2020/08/04 10:42:51,6,left,slow,2.464933333333244,0.7603125642607168
ie30,2020/08/04 10:42:51,7,left,medium,4.548000000000046,0.8813953488372183
ie30,2020/08/04 10:42:51,8,right,slow,3.8697999999999,1.193645897594047
ie30,2020/08/04 10:42:51,9,left,slow,3.7076999999999014,1.1436458975940473
ie30,2020/08/04 10:42:51,10,right,fast,2.052300000000015,0.2895865669535791
ie30,2020/08/04 10:42:51,11,left,fast,2.9972333333333534,0.4229199002869132
ie30,2020/08/04 10:42:51,12,left,medium,2.6560000000000397,0.5147286821705503
ie30,2020/08/04 10:42:51,13,right,slow,1.006033333333253,0.3103125642607196
ie30,2020/08/04 10:42:51,14,left,fast,3.942166666666692,0.5562532336202473
ie30,2020/08/04 10:42:51,15,right,medium,2.3120000000000385,0.4480620155038834
ie30,2020/08/04 10:42:51,16,left,fast,4.060283333333359,0.572919900286914
ie30,2020/08/04 10:42:51,17,right,fast,1.1073666666666782,0.15625323362024526
ie30,2020/08/04 10:42:51,18,left,medium,3.6880000000000432,0.714728682170551
ie30,2020/08/04 10:42:51,19,left,slow,3.923833333333233,1.2103125642607135
ie30,2020/08/04 10:42:51,20,right,fast,2.2885333333333495,0.3229199002869126
ie30,2020/08/04 10:42:51,21,right,slow,1.3842666666665835,0.42697923092738543
ie30,2020/08/04 10:42:51,22,left,fast,2.524766666666684,0.35625323362024613
ie30,2020/08/04 10:42:51,23,right,fast,2.7610000000000188,0.3895865669535796
ie30,2020/08/04 10:42:51,24,left,slow,0.24956666666659277,0.07697923092738827
ie30,2020/08/04 10:42:51,25,left,fast,5.241450000000032,0.7395865669535816
ie30,2020/08/04 10:42:51,26,left,medium,3.2580000000000418,0.6313953488372174
ie30,2020/08/04 10:42:51,27,right,medium,3.344000000000042,0.6480620155038841
ie30,2020/08/04 10:42:51,28,right,slow,1.7084666666665829,0.5269792309273852
ie30,2020/08/04 10:42:51,29,right,medium,2.226000000000038,0.4313953488372167
ie30,2020/08/04 10:42:51,30,left,slow,2.1407333333332463,0.6603125642607176
ie30,2020/08/04 10:42:51,31,right,medium,3.860000000000044,0.7480620155038844
ie30,2020/08/04 10:42:51,32,left,slow,1.8165333333332487,0.5603125642607183
ie30,2020/08/04 10:42:51,33,left,medium,NA,NA
ie30,2020/08/04 10:42:51,34,left,slow,-0.777066666666733,-0.23968743573927606
ie30,2020/08/04 10:42:51,35,right,slow,NA,NA
ie30,2020/08/04 10:42:51,36,left,fast,2.052300000000015,0.2895865669535791
ie30,2020/08/04 10:42:51,37,left,medium,2.3980000000000388,0.46472868217055013
ie30,2020/08/04 10:42:51,38,left,fast,1.8160666666666803,0.25625323362024555
ie30,2020/08/04 10:42:51,39,right,medium,3.602000000000043,0.6980620155038842
ie30,2020/08/04 10:42:51,40,right,slow,3.221399999999905,0.9936458975940484
ie30,2020/08/04 10:42:51,41,left,medium,3.946000000000044,0.7647286821705511
ie30,2020/08/04 10:42:51,42,left,slow,0.8439333333332542,0.26031256426071997
ie30,2020/08/04 10:42:51,43,right,medium,NA,NA
ie30,2020/08/04 10:42:51,44,right,fast,NA,NA
ie30,2020/08/04 10:42:51,45,right,medium,1.4520000000000373,0.2813953488372165
ie30,2020/08/04 10:42:51,46,right,fast,3.8240500000000246,0.5395865669535804
ie30,2020/08/04 10:42:51,47,left,fast,-0.7824999999999838,-0.11041343304642075
ie30,2020/08/04 10:42:51,48,right,medium,0.1620000000000319,0.03139534883721548
ie30,2020/08/04 10:42:51,49,left,slow,2.518966666666577,0.7769792309273834
ie30,2020/08/04 10:42:51,50,right,slow,-0.6690000000000671,-0.20635410240594296
ie30,2020/08/04 10:42:51,51,left,fast,0.9892500000000126,0.13958656695357877
ie30,2020/08/04 10:42:51,52,right,medium,-0.0099999999999687,-0.001937984496117965
ie30,2020/08/04 10:42:51,53,left,medium,0.7640000000000349,0.14806201550388273
ie30,2020/08/04 10:42:51,54,right,fast,2.7610000000000188,0.3895865669535796
ie30,2020/08/04 10:42:51,55,right,slow,-0.12866666666673776,-0.039687435739277535
ie30,2020/08/04 10:42:51,56,right,fast,3.3515833333333553,0.47291990028691344
ie30,2020/08/04 10:42:51,57,right,medium,1.2800000000000367,0.24806201550388307
ie30,2020/08/04 10:42:51,58,right,fast,2.406650000000017,0.33958656695357936
ie30,2020/08/04 10:42:51,59,right,slow,-1.3714333333333952,-0.42302076907260805
ie30,2020/08/04 10:42:51,60,right,fast,4.060283333333359,0.572919900286914
