subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
mo02,2019/12/29 17:58:53,1,left,fast,-0.31003333333331806,-0.04374676637975421
mo02,2019/12/29 17:58:53,2,right,slow,-1.3714333333333952,-0.42302076907260805
mo02,2019/12/29 17:58:53,3,left,slow,-2.6142000000000536,-0.8063541024059389
mo02,2019/12/29 17:58:53,4,right,medium,-0.8699999999999717,-0.1686046511627852
mo02,2019/12/29 17:58:53,5,left,slow,-1.9658000000000575,-0.60635410240594
mo02,2019/12/29 17:58:53,6,left,fast,-2.199899999999981,-0.31041343304642033
mo02,2019/12/29 17:58:53,7,right,slow,-0.5069000000000683,-0.15635410240594333
mo02,2019/12/29 17:58:53,8,left,medium,-0.3539999999999699,-0.06860465116278486
mo02,2019/12/29 17:58:53,9,right,fast,-2.7904833333333148,-0.39374676637975375
mo02,2019/12/29 17:58:53,10,left,slow,-0.020600000000071894,-0.006354102405944446
mo02,2019/12/29 17:58:53,11,left,medium,0.6780000000000328,0.13139534883721565
mo02,2019/12/29 17:58:53,12,right,fast,-2.199899999999981,-0.31041343304642033
mo02,2019/12/29 17:58:53,13,right,slow,-0.020600000000071894,-0.006354102405944446
mo02,2019/12/29 17:58:53,14,left,slow,-0.8851333333333988,-0.27302076907260914
mo02,2019/12/29 17:58:53,15,left,medium,2.0540000000000376,0.39806201550388326
mo02,2019/12/29 17:58:53,16,left,slow,-1.479500000000061,-0.4563541024059411
mo02,2019/12/29 17:58:53,17,right,slow,-1.533533333333394,-0.47302076907260765
mo02,2019/12/29 17:58:53,18,left,slow,-2.6682333333333874,-0.8230207690726056
mo02,2019/12/29 17:58:53,19,right,medium,-2.073999999999976,-0.40193798449611934
mo02,2019/12/29 17:58:53,20,left,medium,-2.5039999999999774,-0.485271317829453
mo02,2019/12/29 17:58:53,21,left,slow,-1.64160000000006,-0.5063541024059407
mo02,2019/12/29 17:58:53,22,left,fast,-2.4361333333333137,-0.3437467663797536
mo02,2019/12/29 17:58:53,23,left,slow,-1.8577333333333916,-0.5730207690726069
mo02,2019/12/29 17:58:53,24,left,medium,0.5920000000000343,0.11472868217054928
mo02,2019/12/29 17:58:53,25,left,fast,1.3436000000000128,0.18958656695357878
mo02,2019/12/29 17:58:53,26,right,fast,-1.7274333333333152,-0.24374676637975382
mo02,2019/12/29 17:58:53,27,left,fast,-0.5462666666666509,-0.07708009971308748
mo02,2019/12/29 17:58:53,28,right,fast,0.7530166666666798,0.1062532336202455
mo02,2019/12/29 17:58:53,29,left,fast,3.7059333333333573,0.5229199002869137
mo02,2019/12/29 17:58:53,30,right,slow,1.1140999999999188,0.3436458975940527
mo02,2019/12/29 17:58:53,31,right,fast,4.414633333333361,0.6229199002869142
mo02,2019/12/29 17:58:53,32,right,slow,-0.6690000000000671,-0.20635410240594296
mo02,2019/12/29 17:58:53,33,left,medium,3.6880000000000432,0.714728682170551
mo02,2019/12/29 17:58:53,34,left,slow,2.8971999999999074,0.8936458975940492
mo02,2019/12/29 17:58:53,35,right,slow,-0.6149666666667342,-0.18968743573927643
mo02,2019/12/29 17:58:53,36,right,medium,-0.7839999999999714,-0.15193798449611848
mo02,2019/12/29 17:58:53,37,left,medium,-2.8479999999999768,-0.5519379844961195
mo02,2019/12/29 17:58:53,38,left,fast,4.768983333333363,0.6729199002869145
mo02,2019/12/29 17:58:53,39,right,medium,2.3120000000000385,0.4480620155038834
mo02,2019/12/29 17:58:53,40,left,fast,0.044316666666681215,0.006253233620245692
mo02,2019/12/29 17:58:53,41,right,fast,0.7530166666666798,0.1062532336202455
mo02,2019/12/29 17:58:53,42,right,medium,0.9360000000000355,0.18139534883721617
mo02,2019/12/29 17:58:53,43,left,fast,1.4617166666666783,0.20625323362024528
mo02,2019/12/29 17:58:53,44,left,medium,-0.7839999999999714,-0.15193798449611848
mo02,2019/12/29 17:58:53,45,right,fast,1.697950000000013,0.2395865669535788
mo02,2019/12/29 17:58:53,46,right,slow,-1.587566666666727,-0.4896874357392742
mo02,2019/12/29 17:58:53,47,left,medium,0.6780000000000328,0.13139534883721565
mo02,2019/12/29 17:58:53,48,left,fast,1.4617166666666783,0.20625323362024528
mo02,2019/12/29 17:58:53,49,right,medium,1.1940000000000346,0.231395348837216
mo02,2019/12/29 17:58:53,50,right,slow,-1.64160000000006,-0.5063541024059407
mo02,2019/12/29 17:58:53,51,right,medium,2.3120000000000385,0.4480620155038834
mo02,2019/12/29 17:58:53,52,right,fast,2.524766666666684,0.35625323362024613
mo02,2019/12/29 17:58:53,53,right,medium,2.140000000000038,0.41472868217055
mo02,2019/12/29 17:58:53,54,left,slow,1.9245999999999146,0.5936458975940514
mo02,2019/12/29 17:58:53,55,right,medium,NA,NA
mo02,2019/12/29 17:58:53,56,right,slow,2.356866666666578,0.7269792309273837
mo02,2019/12/29 17:58:53,57,right,fast,4.414633333333361,0.6229199002869142
mo02,2019/12/29 17:58:53,58,left,medium,1.7100000000000364,0.33139534883721633
mo02,2019/12/29 17:58:53,59,right,fast,0.28055000000001407,0.039586566953578955
mo02,2019/12/29 17:58:53,60,right,medium,-2.417999999999977,-0.4686046511627862
