subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
am30,2020/07/03 19:08:53,1,right,medium,NA,NA
am30,2020/07/03 19:08:53,2,right,slow,2.8971999999999074,0.8936458975940492
am30,2020/07/03 19:08:53,3,right,medium,0.5920000000000343,0.11472868217054928
am30,2020/07/03 19:08:53,4,left,fast,-1.136849999999983,-0.16041343304642064
am30,2020/07/03 19:08:53,5,right,slow,-0.23673333333340363,-0.07302076907261063
am30,2020/07/03 19:08:53,6,right,medium,2.0540000000000376,0.39806201550388326
am30,2020/07/03 19:08:53,7,left,medium,-2.417999999999977,-0.4686046511627862
am30,2020/07/03 19:08:53,8,left,fast,-1.2549666666666495,-0.17708009971308727
am30,2020/07/03 19:08:53,9,right,slow,-2.1279000000000563,-0.6563541024059396
am30,2020/07/03 19:08:53,10,left,slow,-2.884366666666721,-0.8896874357392723
am30,2020/07/03 19:08:53,11,right,medium,-1.9019999999999753,-0.3686046511627859
am30,2020/07/03 19:08:53,12,left,fast,-0.7824999999999838,-0.11041343304642075
am30,2020/07/03 19:08:53,13,right,fast,-1.2549666666666495,-0.17708009971308727
am30,2020/07/03 19:08:53,14,left,medium,-1.9879999999999756,-0.3852713178294526
am30,2020/07/03 19:08:53,15,left,slow,-1.533533333333394,-0.47302076907260765
am30,2020/07/03 19:08:53,16,right,medium,-1.2999999999999732,-0.2519379844961188
am30,2020/07/03 19:08:53,17,left,fast,-2.7904833333333148,-0.39374676637975375
am30,2020/07/03 19:08:53,18,right,slow,-1.9117666666667246,-0.5896874357392735
am30,2020/07/03 19:08:53,19,left,slow,-2.7222666666667212,-0.8396874357392724
am30,2020/07/03 19:08:53,20,left,medium,-0.3539999999999699,-0.06860465116278486
am30,2020/07/03 19:08:53,21,left,slow,-2.6142000000000536,-0.8063541024059389
am30,2020/07/03 19:08:53,22,left,medium,-1.4719999999999738,-0.28527131782945225
am30,2020/07/03 19:08:53,23,left,fast,-2.199899999999981,-0.31041343304642033
am30,2020/07/03 19:08:53,24,right,slow,-2.830333333333387,-0.8730207690726055
am30,2020/07/03 19:08:53,25,right,fast,-0.9006166666666502,-0.12708009971308737
am30,2020/07/03 19:08:53,26,left,slow,-1.3714333333333952,-0.42302076907260805
am30,2020/07/03 19:08:53,27,left,fast,-2.4361333333333137,-0.3437467663797536
am30,2020/07/03 19:08:53,28,right,fast,-1.6093166666666487,-0.22708009971308718
am30,2020/07/03 19:08:53,29,right,slow,-0.12866666666673776,-0.039687435739277535
am30,2020/07/03 19:08:53,30,right,medium,-2.417999999999977,-0.4686046511627862
am30,2020/07/03 19:08:53,31,left,slow,-2.0198333333333904,-0.6230207690726065
am30,2020/07/03 19:08:53,32,left,medium,0.1620000000000319,0.03139534883721548
am30,2020/07/03 19:08:53,33,left,slow,-1.8577333333333916,-0.5730207690726069
am30,2020/07/03 19:08:53,34,left,fast,0.5167833333333469,0.07291990028691223
am30,2020/07/03 19:08:53,35,left,slow,-2.9384000000000547,-0.9063541024059392
am30,2020/07/03 19:08:53,36,right,medium,-0.2679999999999696,-0.05193798449611814
am30,2020/07/03 19:08:53,37,right,fast,-1.4911999999999823,-0.21041343304642054
am30,2020/07/03 19:08:53,38,left,fast,-4.08976666666665,-0.5770800997130874
am30,2020/07/03 19:08:53,39,right,fast,-4.325999999999984,-0.6104134330464207
am30,2020/07/03 19:08:53,40,left,fast,-7.2789166666666505,-1.0270800997130876
am30,2020/07/03 19:08:53,41,right,medium,-2.073999999999976,-0.40193798449611934
am30,2020/07/03 19:08:53,42,right,fast,-1.6093166666666487,-0.22708009971308718
am30,2020/07/03 19:08:53,43,left,medium,3.6880000000000432,0.714728682170551
am30,2020/07/03 19:08:53,44,right,medium,3.7740000000000435,0.7313953488372177
am30,2020/07/03 19:08:53,45,right,slow,-1.533533333333394,-0.47302076907260765
am30,2020/07/03 19:08:53,46,right,fast,2.6428833333333515,0.37291990028691285
am30,2020/07/03 19:08:53,47,right,slow,-4.667466666666722,-1.4396874357392726
am30,2020/07/03 19:08:53,48,left,medium,-0.1819999999999693,-0.035271317829451414
am30,2020/07/03 19:08:53,49,right,fast,-0.19191666666665164,-0.027080099713087575
am30,2020/07/03 19:08:53,50,right,slow,-0.7230333333334,-0.2230207690726095
am30,2020/07/03 19:08:53,51,right,medium,3.860000000000044,0.7480620155038844
am30,2020/07/03 19:08:53,52,left,medium,2.0540000000000376,0.39806201550388326
am30,2020/07/03 19:08:53,53,left,fast,2.9972333333333534,0.4229199002869132
am30,2020/07/03 19:08:53,54,left,slow,0.6818333333332554,0.21031256426072034
am30,2020/07/03 19:08:53,55,right,slow,-0.5609333333334012,-0.17302076907260988
am30,2020/07/03 19:08:53,56,right,fast,2.6428833333333515,0.37291990028691285
am30,2020/07/03 19:08:53,57,left,medium,0.2480000000000322,0.048062015503882206
am30,2020/07/03 19:08:53,58,left,slow,0.95199999999992,0.2936458975940531
am30,2020/07/03 19:08:53,59,right,fast,5.005216666666698,0.706253233620248
am30,2020/07/03 19:08:53,60,left,medium,2.9140000000000406,0.5647286821705505
