subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ie15,2020/02/28 17:50:08,1,right,medium,0.9360000000000355,0.18139534883721617
ie15,2020/02/28 17:50:08,2,left,fast,-1.7274333333333152,-0.24374676637975382
ie15,2020/02/28 17:50:08,3,right,medium,0.4200000000000328,0.08139534883721565
ie15,2020/02/28 17:50:08,4,left,slow,0.7358666666665883,0.2269792309273869
ie15,2020/02/28 17:50:08,5,left,medium,1.022000000000034,0.19806201550388255
ie15,2020/02/28 17:50:08,6,right,fast,-0.07379999999998521,-0.010413433046420941
ie15,2020/02/28 17:50:08,7,left,fast,-2.0817833333333144,-0.2937467663797537
ie15,2020/02/28 17:50:08,8,right,fast,-1.136849999999983,-0.16041343304642064
ie15,2020/02/28 17:50:08,9,left,fast,-2.0817833333333144,-0.2937467663797537
ie15,2020/02/28 17:50:08,10,left,slow,2.0326666666665805,0.6269792309273845
ie15,2020/02/28 17:50:08,11,right,medium,-1.6439999999999744,-0.31860465116278575
ie15,2020/02/28 17:50:08,12,left,fast,-1.0187333333333166,-0.143746766379754
ie15,2020/02/28 17:50:08,13,left,slow,2.248799999999912,0.6936458975940506
ie15,2020/02/28 17:50:08,14,right,slow,0.8979666666665871,0.2769792309273865
ie15,2020/02/28 17:50:08,15,left,fast,0.9892500000000126,0.13958656695357877
ie15,2020/02/28 17:50:08,16,right,medium,-0.5259999999999705,-0.10193798449611831
ie15,2020/02/28 17:50:08,17,left,fast,-2.908599999999981,-0.4104134330464204
ie15,2020/02/28 17:50:08,18,left,medium,-1.1279999999999726,-0.21860465116278538
ie15,2020/02/28 17:50:08,19,right,fast,2.524766666666684,0.35625323362024613
ie15,2020/02/28 17:50:08,20,left,slow,0.19553333333325984,0.06031256426072173
ie15,2020/02/28 17:50:08,21,left,medium,1.3660000000000352,0.26472868217054946
ie15,2020/02/28 17:50:08,22,right,slow,0.7898999999999212,0.24364589759405342
ie15,2020/02/28 17:50:08,23,right,medium,0.3340000000000325,0.06472868217054893
ie15,2020/02/28 17:50:08,24,left,medium,-1.815999999999975,-0.3519379844961192
ie15,2020/02/28 17:50:08,25,left,slow,-0.07463333333340483,-0.02302076907261099
ie15,2020/02/28 17:50:08,26,right,slow,-0.1827000000000707,-0.05635410240594407
ie15,2020/02/28 17:50:08,27,right,fast,-0.7824999999999838,-0.11041343304642075
ie15,2020/02/28 17:50:08,28,left,slow,0.19553333333325984,0.06031256426072173
ie15,2020/02/28 17:50:08,29,right,medium,-0.8699999999999717,-0.1686046511627852
ie15,2020/02/28 17:50:08,30,left,fast,-3.144833333333315,-0.4437467663797538
ie15,2020/02/28 17:50:08,31,right,slow,-1.1012666666667306,-0.3396874357392753
ie15,2020/02/28 17:50:08,32,left,fast,-1.963666666666648,-0.27708009971308706
ie15,2020/02/28 17:50:08,33,left,medium,-1.4719999999999738,-0.28527131782945225
ie15,2020/02/28 17:50:08,34,left,fast,-1.136849999999983,-0.16041343304642064
ie15,2020/02/28 17:50:08,35,left,medium,-0.955999999999972,-0.18527131782945194
ie15,2020/02/28 17:50:08,36,right,slow,0.4656999999999245,0.14364589759405444
ie15,2020/02/28 17:50:08,37,right,fast,-0.7824999999999838,-0.11041343304642075
ie15,2020/02/28 17:50:08,38,left,fast,-0.6643833333333173,-0.09374676637975411
ie15,2020/02/28 17:50:08,39,right,medium,-3.363999999999976,-0.6519379844961194
ie15,2020/02/28 17:50:08,40,left,medium,-1.2999999999999732,-0.2519379844961188
ie15,2020/02/28 17:50:08,41,left,slow,-0.6149666666667342,-0.18968743573927643
ie15,2020/02/28 17:50:08,42,right,fast,-2.0817833333333144,-0.2937467663797537
ie15,2020/02/28 17:50:08,43,left,medium,-1.9019999999999753,-0.3686046511627859
ie15,2020/02/28 17:50:08,44,right,medium,-1.1279999999999726,-0.21860465116278538
ie15,2020/02/28 17:50:08,45,left,medium,-3.191999999999976,-0.6186046511627861
ie15,2020/02/28 17:50:08,46,right,slow,-2.344033333333388,-0.7230207690726058
ie15,2020/02/28 17:50:08,47,right,medium,-1.557999999999974,-0.30193798449611897
ie15,2020/02/28 17:50:08,48,right,slow,-0.07463333333340483,-0.02302076907261099
ie15,2020/02/28 17:50:08,49,right,fast,-2.0817833333333144,-0.2937467663797537
ie15,2020/02/28 17:50:08,50,left,medium,-2.8479999999999768,-0.5519379844961195
ie15,2020/02/28 17:50:08,51,right,slow,-0.6149666666667342,-0.18968743573927643
ie15,2020/02/28 17:50:08,52,right,fast,-3.853533333333316,-0.5437467663797539
ie15,2020/02/28 17:50:08,53,right,slow,-0.12866666666673776,-0.039687435739277535
ie15,2020/02/28 17:50:08,54,right,fast,-2.6723666666666475,-0.377080099713087
ie15,2020/02/28 17:50:08,55,right,medium,-1.4719999999999738,-0.28527131782945225
ie15,2020/02/28 17:50:08,56,left,slow,-1.3174000000000623,-0.4063541024059415
ie15,2020/02/28 17:50:08,57,right,slow,-1.9117666666667246,-0.5896874357392735
ie15,2020/02/28 17:50:08,58,left,slow,-1.587566666666727,-0.4896874357392742
ie15,2020/02/28 17:50:08,59,right,fast,-3.3810666666666487,-0.4770800997130872
ie15,2020/02/28 17:50:08,60,left,slow,0.8979666666665871,0.2769792309273865
