subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ae30,2020/07/22 17:14:21,1,left,medium,1.1940000000000346,0.231395348837216
ae30,2020/07/22 17:14:21,2,right,slow,-1.2093333333333964,-0.3730207690726084
ae30,2020/07/22 17:14:21,3,left,medium,-1.2999999999999732,-0.2519379844961188
ae30,2020/07/22 17:14:21,4,right,medium,-0.2679999999999696,-0.05193798449611814
ae30,2020/07/22 17:14:21,5,left,slow,1.2221666666665847,0.3769792309273858
ae30,2020/07/22 17:14:21,6,left,medium,-1.3859999999999735,-0.26860465116278553
ae30,2020/07/22 17:14:21,7,left,fast,0.28055000000001407,0.039586566953578955
ae30,2020/07/22 17:14:21,8,left,slow,-0.777066666666733,-0.23968743573927606
ae30,2020/07/22 17:14:21,9,left,medium,-2.159999999999976,-0.41860465116278606
ae30,2020/07/22 17:14:21,10,left,fast,-2.199899999999981,-0.31041343304642033
ae30,2020/07/22 17:14:21,11,left,medium,-1.3859999999999735,-0.26860465116278553
ae30,2020/07/22 17:14:21,12,left,slow,1.006033333333253,0.3103125642607196
ae30,2020/07/22 17:14:21,13,left,medium,1.9680000000000373,0.38139534883721654
ae30,2020/07/22 17:14:21,14,right,medium,-1.6439999999999744,-0.31860465116278575
ae30,2020/07/22 17:14:21,15,right,slow,-0.23673333333340363,-0.07302076907261063
ae30,2020/07/22 17:14:21,16,right,medium,0.8500000000000334,0.1647286821705491
ae30,2020/07/22 17:14:21,17,right,fast,-1.2549666666666495,-0.17708009971308727
ae30,2020/07/22 17:14:21,18,left,medium,-3.793999999999975,-0.7352713178294525
ae30,2020/07/22 17:14:21,19,left,fast,-3.0267166666666476,-0.427080099713087
ae30,2020/07/22 17:14:21,20,left,slow,-1.8037000000000587,-0.5563541024059404
ae30,2020/07/22 17:14:21,21,right,medium,-0.095999999999969,-0.01860465116278469
ae30,2020/07/22 17:14:21,22,right,slow,-0.23673333333340363,-0.07302076907261063
ae30,2020/07/22 17:14:21,23,left,fast,-3.144833333333315,-0.4437467663797538
ae30,2020/07/22 17:14:21,24,right,slow,-1.479500000000061,-0.4563541024059411
ae30,2020/07/22 17:14:21,25,left,fast,-1.8455499999999816,-0.26041343304642045
ae30,2020/07/22 17:14:21,26,left,medium,-0.1819999999999693,-0.035271317829451414
ae30,2020/07/22 17:14:21,27,left,fast,-0.07379999999998521,-0.010413433046420941
ae30,2020/07/22 17:14:21,28,right,slow,-1.3714333333333952,-0.42302076907260805
ae30,2020/07/22 17:14:21,29,right,fast,-2.55424999999998,-0.36041343304642026
ae30,2020/07/22 17:14:21,30,right,slow,-2.0738666666667234,-0.6396874357392731
ae30,2020/07/22 17:14:21,31,right,fast,-1.6093166666666487,-0.22708009971308718
ae30,2020/07/22 17:14:21,32,right,slow,-1.3174000000000623,-0.4063541024059415
ae30,2020/07/22 17:14:21,33,left,slow,-0.45286666666673536,-0.1396874357392768
ae30,2020/07/22 17:14:21,34,right,fast,-1.136849999999983,-0.16041343304642064
ae30,2020/07/22 17:14:21,35,right,medium,-0.1819999999999693,-0.035271317829451414
ae30,2020/07/22 17:14:21,36,left,fast,1.2254833333333455,0.17291990028691204
ae30,2020/07/22 17:14:21,37,right,medium,0.3340000000000325,0.06472868217054893
ae30,2020/07/22 17:14:21,38,left,fast,-1.0187333333333166,-0.143746766379754
ae30,2020/07/22 17:14:21,39,right,medium,2.8280000000000403,0.5480620155038838
ae30,2020/07/22 17:14:21,40,left,fast,-0.6643833333333173,-0.09374676637975411
ae30,2020/07/22 17:14:21,41,right,fast,2.2885333333333495,0.3229199002869126
ae30,2020/07/22 17:14:21,42,left,slow,0.3035999999999257,0.09364589759405481
ae30,2020/07/22 17:14:21,43,right,fast,-1.4911999999999823,-0.21041343304642054
ae30,2020/07/22 17:14:21,44,right,slow,1.65443333333325,0.5103125642607187
ae30,2020/07/22 17:14:21,45,right,fast,-1.7274333333333152,-0.24374676637975382
ae30,2020/07/22 17:14:21,46,left,fast,0.6349000000000125,0.08958656695357874
ae30,2020/07/22 17:14:21,47,right,fast,0.8711333333333471,0.12291990028691226
ae30,2020/07/22 17:14:21,48,right,slow,1.1140999999999188,0.3436458975940527
ae30,2020/07/22 17:14:21,49,left,slow,1.9245999999999146,0.5936458975940514
ae30,2020/07/22 17:14:21,50,right,fast,NA,NA
ae30,2020/07/22 17:14:21,51,right,medium,0.8500000000000334,0.1647286821705491
ae30,2020/07/22 17:14:21,52,left,slow,0.03343333333326104,0.010312564260722096
ae30,2020/07/22 17:14:21,53,left,medium,0.6780000000000328,0.13139534883721565
ae30,2020/07/22 17:14:21,54,left,slow,-1.8037000000000587,-0.5563541024059404
ae30,2020/07/22 17:14:21,55,right,medium,4.376000000000046,0.8480620155038848
ae30,2020/07/22 17:14:21,56,left,medium,-0.6119999999999708,-0.11860465116278503
ae30,2020/07/22 17:14:21,57,right,fast,0.3986666666666805,0.05625323362024559
ae30,2020/07/22 17:14:21,58,right,slow,-0.29076666666673656,-0.08968743573927716
ae30,2020/07/22 17:14:21,59,right,medium,1.7960000000000367,0.34806201550388305
ae30,2020/07/22 17:14:21,60,left,slow,1.3302333333332506,0.4103125642607189
