subject_id,date,trial,direction,speed,deviation_cm,deviation_sec
ae17,2020/01/30 18:57:17,1,right,slow,-0.07463333333340483,-0.02302076907261099
ae17,2020/01/30 18:57:17,2,right,medium,1.624000000000036,0.3147286821705496
ae17,2020/01/30 18:57:17,3,left,slow,1.1681333333332518,0.3603125642607192
ae17,2020/01/30 18:57:17,4,right,fast,1.697950000000013,0.2395865669535788
ae17,2020/01/30 18:57:17,5,left,medium,0.5060000000000322,0.0980620155038822
ae17,2020/01/30 18:57:17,6,right,fast,1.8160666666666803,0.25625323362024555
ae17,2020/01/30 18:57:17,7,right,medium,2.0540000000000376,0.39806201550388326
ae17,2020/01/30 18:57:17,8,right,slow,1.1681333333332518,0.3603125642607192
ae17,2020/01/30 18:57:17,9,right,fast,3.8240500000000246,0.5395865669535804
ae17,2020/01/30 18:57:17,10,left,slow,1.006033333333253,0.3103125642607196
ae17,2020/01/30 18:57:17,11,left,fast,4.414633333333361,0.6229199002869142
ae17,2020/01/30 18:57:17,12,left,medium,1.5380000000000358,0.2980620155038829
ae17,2020/01/30 18:57:17,13,left,fast,1.697950000000013,0.2395865669535788
ae17,2020/01/30 18:57:17,14,left,slow,1.006033333333253,0.3103125642607196
ae17,2020/01/30 18:57:17,15,right,slow,1.1681333333332518,0.3603125642607192
ae17,2020/01/30 18:57:17,16,left,slow,3.6536666666665685,1.1269792309273807
ae17,2020/01/30 18:57:17,17,right,slow,2.7350999999999086,0.8436458975940495
ae17,2020/01/30 18:57:17,18,right,fast,4.5327500000000285,0.639586566953581
ae17,2020/01/30 18:57:17,19,left,slow,0.24956666666659277,0.07697923092738827
ae17,2020/01/30 18:57:17,20,left,medium,3.344000000000042,0.6480620155038841
ae17,2020/01/30 18:57:17,21,right,medium,4.204000000000045,0.8147286821705514
ae17,2020/01/30 18:57:17,22,right,slow,2.0866999999999134,0.643645897594051
ae17,2020/01/30 18:57:17,23,left,medium,2.0540000000000376,0.39806201550388326
ae17,2020/01/30 18:57:17,24,right,fast,3.3515833333333553,0.47291990028691344
ae17,2020/01/30 18:57:17,25,left,medium,3.6880000000000432,0.714728682170551
ae17,2020/01/30 18:57:17,26,left,slow,1.4382999999999164,0.44364589759405193
ae17,2020/01/30 18:57:17,27,left,medium,NA,NA
ae17,2020/01/30 18:57:17,28,right,fast,3.1153500000000207,0.4395865669535799
ae17,2020/01/30 18:57:17,29,left,fast,2.052300000000015,0.2895865669535791
ae17,2020/01/30 18:57:17,30,right,medium,1.4520000000000373,0.2813953488372165
ae17,2020/01/30 18:57:17,31,right,slow,1.4923333333332494,0.4603125642607185
ae17,2020/01/30 18:57:17,32,left,medium,3.000000000000041,0.5813953488372172
ae17,2020/01/30 18:57:17,33,right,fast,4.1784000000000265,0.5895865669535807
ae17,2020/01/30 18:57:17,34,right,slow,1.0600666666665859,0.3269792309273861
ae17,2020/01/30 18:57:17,35,left,fast,3.4697000000000227,0.48958656695358016
ae17,2020/01/30 18:57:17,36,left,medium,3.946000000000044,0.7647286821705511
ae17,2020/01/30 18:57:17,37,right,slow,1.600399999999917,0.49364589759405214
ae17,2020/01/30 18:57:17,38,left,medium,1.7100000000000364,0.33139534883721633
ae17,2020/01/30 18:57:17,39,right,fast,5.005216666666698,0.706253233620248
ae17,2020/01/30 18:57:17,40,left,medium,3.5160000000000426,0.6813953488372175
ae17,2020/01/30 18:57:17,41,left,fast,3.3515833333333553,0.47291990028691344
ae17,2020/01/30 18:57:17,42,left,slow,0.1414999999999269,0.04364589759405518
ae17,2020/01/30 18:57:17,43,right,medium,NA,NA
ae17,2020/01/30 18:57:17,44,left,fast,3.8240500000000246,0.5395865669535804
ae17,2020/01/30 18:57:17,45,right,medium,0.4200000000000328,0.08139534883721565
ae17,2020/01/30 18:57:17,46,left,slow,1.600399999999917,0.49364589759405214
ae17,2020/01/30 18:57:17,47,left,fast,2.406650000000017,0.33958656695357936
ae17,2020/01/30 18:57:17,48,right,slow,-0.5069000000000683,-0.15635410240594333
ae17,2020/01/30 18:57:17,49,left,slow,-1.64160000000006,-0.5063541024059407
ae17,2020/01/30 18:57:17,50,left,fast,3.8240500000000246,0.5395865669535804
ae17,2020/01/30 18:57:17,51,right,medium,1.7100000000000364,0.33139534883721633
ae17,2020/01/30 18:57:17,52,left,fast,1.1073666666666782,0.15625323362024526
ae17,2020/01/30 18:57:17,53,right,medium,1.882000000000037,0.36472868217054977
ae17,2020/01/30 18:57:17,54,left,fast,NA,NA
ae17,2020/01/30 18:57:17,55,right,medium,1.7960000000000367,0.34806201550388305
ae17,2020/01/30 18:57:17,56,right,fast,2.524766666666684,0.35625323362024613
ae17,2020/01/30 18:57:17,57,left,slow,-0.8851333333333988,-0.27302076907260914
ae17,2020/01/30 18:57:17,58,right,medium,2.9140000000000406,0.5647286821705505
ae17,2020/01/30 18:57:17,59,right,fast,4.296516666666694,0.6062532336202475
ae17,2020/01/30 18:57:17,60,right,slow,0.7898999999999212,0.24364589759405342
